x,rho,beta,p.val,n,ns,feature.set,feature,q.val,y,detected_count,neg_log10_qval
EXP_DNASE1,0.0981312567610536,0.0279085934848768,0.0143502106717928,622,15,EXP,DNASE1,0.0675527470883084,temozolomide::O6-benzylguanine::33.33::5,3,1.17035698533869
EXP_NUDT19,-0.114295401908405,-0.0313246823634452,0.00431530353924778,622,11,EXP,NUDT19,0.0315478378604895,temozolomide::O6-benzylguanine::33.33::5,3,1.50103039988848
EXP_TAX1BP3,-0.135652310833596,-0.0297542949940759,0.000693730428005108,622,23,EXP,TAX1BP3,0.0100433381158066,temozolomide::O6-benzylguanine::33.33::5,3,1.99812191624233
EXP_ZNF891,0.147740412796333,0.0658836209354118,0.000217704933108134,622,25,EXP,ZNF891,0.00509435574080599,temozolomide::O6-benzylguanine::33.33::5,4,2.29291073136403
EXP_LYRM4,0.19094983657823,0.076545883524542,1.61138374263628e-06,622,41,EXP,LYRM4,0.000345941545320814,temozolomide::O6-benzylguanine::33.33::5,3,3.46099727892198
EXP_PRCD,0.162537110948775,0.0382215937666393,4.64869008968521e-05,622,20,EXP,PRCD,0.00210884806175055,temozolomide::O6-benzylguanine::33.33::5,4,2.67595470917485
EXP_SOGA3,0.128873464076444,0.048044628304602,0.0012771247007006,622,22,EXP,SOGA3,0.0146284893683638,temozolomide::O6-benzylguanine::33.33::5,4,1.83480051959287
EXP_HAUS3,0.129747656111177,0.0543889095167732,0.00118233963838185,622,25,EXP,HAUS3,0.0139787461094901,temozolomide::O6-benzylguanine::33.33::5,4,1.85453178296459
EXP_STARD10,-0.0937872021082417,-0.0134829729059408,0.0193095932404628,622,18,EXP,STARD10,0.0823827216660656,temozolomide::O6-benzylguanine::33.33::5,3,1.08416386441858
EXP_EML6,0.106905375688521,0.0224732827176162,0.00761907193358107,622,16,EXP,EML6,0.0450715057135337,temozolomide::O6-benzylguanine::33.33::5,4,1.34609793311704
EXP_ZNF727,0.128161337869555,0.0484320120877873,0.00135945665789353,622,18,EXP,ZNF727,0.0151425150792007,temozolomide::O6-benzylguanine::33.33::5,3,1.81980198518585
EXP_CAPN14,0.103865444989705,0.0690521407418276,0.00953642160100637,622,16,EXP,CAPN14,0.0518667180584242,temozolomide::O6-benzylguanine::33.33::5,3,1.28511123174827
EXP_ZBED1,0.0932046336505248,0.0246462918770005,0.0200771069990535,622,18,EXP,ZBED1,0.0845470395685465,temozolomide::O6-benzylguanine::33.33::5,2,1.07290159470791
EXP_ARHGEF28,-0.103019674027928,-0.0160285528441469,0.0101411563068801,622,17,EXP,ARHGEF28,0.0540935876233847,temozolomide::O6-benzylguanine::33.33::5,2,1.26685421409556
EXP_PHB2,0.130696244665657,0.0512256955430958,0.00108685333255288,622,28,EXP,PHB2,0.0133544633116225,temozolomide::O6-benzylguanine::33.33::5,3,1.87437356069273
EXP_NEURL4,0.133115528355125,0.0431369374262189,0.00087460693115684,622,26,EXP,NEURL4,0.011764716641636,temozolomide::O6-benzylguanine::33.33::5,3,1.92941852853521
EXP_SCRT2,0.122820239323126,0.0669430715708958,0.00215070401426148,622,8,EXP,SCRT2,0.02019796793827,temozolomide::O6-benzylguanine::33.33::5,4,1.6946923215231
EXP_ZNF407,0.123115856413829,0.0567846019730526,0.00209773905628883,622,21,EXP,ZNF407,0.019967165526475,temozolomide::O6-benzylguanine::33.33::5,3,1.69968358177832
EXP_NPEPL1,-0.127272230202584,-0.0262317595684186,0.00146910045480603,622,24,EXP,NPEPL1,0.0159514474189896,temozolomide::O6-benzylguanine::33.33::5,2,1.7971999033554
EXP_SIAH3,0.115067157374015,0.0673231148550091,0.00405894435056884,622,8,EXP,SIAH3,0.0304240748903552,temozolomide::O6-benzylguanine::33.33::5,3,1.51678261855795
EXP_HMX1,0.111990136123739,0.0333484780142405,0.00517060220076163,622,11,EXP,HMX1,0.0354046318255826,temozolomide::O6-benzylguanine::33.33::5,2,1.45093991750237
EXP_FAM72D,0.135802692356619,0.0379356926189037,0.000684181989916602,622,28,EXP,FAM72D,0.0099647027627965,temozolomide::O6-benzylguanine::33.33::5,4,2.00153565134408
EXP_TAFA5,0.176905981280817,0.0325568924775075,9.07147948289805e-06,622,18,EXP,TAFA5,0.000861003451755373,temozolomide::O6-benzylguanine::33.33::5,3,3.06499510746004
EXP_PPP3R1,0.121963790641389,0.0502402343423098,0.0023111313394453,622,23,EXP,PPP3R1,0.0211176657544231,temozolomide::O6-benzylguanine::33.33::5,4,1.6753540883162
EXP_FANCG,0.130958749111165,0.041032000664082,0.00106171550399246,622,25,EXP,FANCG,0.013154788593486,temozolomide::O6-benzylguanine::33.33::5,3,1.88091612693367
EXP_CEBPD,-0.143975339302795,-0.0218257821405849,0.000315418483569483,622,23,EXP,CEBPD,0.00634514981431069,temozolomide::O6-benzylguanine::33.33::5,3,2.19755811939113
EXP_UBA52,0.125734837708919,0.0563177236307582,0.00167805141447732,622,23,EXP,UBA52,0.0172764647456395,temozolomide::O6-benzylguanine::33.33::5,4,1.76254512172619
EXP_PPT2,0.128709027250182,0.0302580842861148,0.00129571748970384,622,28,EXP,PPT2,0.01480421578656,temozolomide::O6-benzylguanine::33.33::5,3,1.82961459324531
EXP_HLA-DPB1,0.123033856043065,0.0137026693457935,0.00211230995533896,622,16,EXP,HLA-DPB1,0.0200278933672774,temozolomide::O6-benzylguanine::33.33::5,2,1.69836472954227
EXP_CENPVL3,0.159114006695924,0.0625419811917446,6.72733156771473e-05,622,13,EXP,CENPVL3,0.00260684098248946,temozolomide::O6-benzylguanine::33.33::5,3,2.58388546002218
EXP_ADM5,0.0922952107600269,0.0285217547398718,0.0213283362707234,622,13,EXP,ADM5,0.088146340825311,temozolomide::O6-benzylguanine::33.33::5,3,1.05479571163874
EXP_SMIM13,0.109985331262634,0.0373194944045013,0.00603556066228357,622,21,EXP,SMIM13,0.0389152406727307,temozolomide::O6-benzylguanine::33.33::5,3,1.40988027929678
EXP_PRRT4,0.166027902721162,0.0343291416032294,3.16427720182002e-05,622,16,EXP,PRRT4,0.00171706069830105,temozolomide::O6-benzylguanine::33.33::5,3,2.76521435220585
EXP_MKRN2OS,-0.115460555546636,-0.0310030560630411,0.00393364532151678,622,29,EXP,MKRN2OS,0.0298665271328997,temozolomide::O6-benzylguanine::33.33::5,3,1.52481527403811
EXP_NOL7,0.100463254066671,0.0437161468921635,0.0121811950338019,622,18,EXP,NOL7,0.0608590853668489,temozolomide::O6-benzylguanine::33.33::5,3,1.21567457881182
EXP_CTAGE4,-0.155677427026239,-0.0290509980270149,9.67635440505131e-05,622,38,EXP,CTAGE4,0.00318678377530881,temozolomide::O6-benzylguanine::33.33::5,3,2.49664740259966
EXP_TEX22,0.104523840368967,0.0606032976599797,0.00908809269156093,622,13,EXP,TEX22,0.0504247376104834,temozolomide::O6-benzylguanine::33.33::5,3,1.2973563529985
EXP_HSBP1L1,-0.137578466298025,-0.0247476716619283,0.000580277386375964,622,25,EXP,HSBP1L1,0.00906080077894817,temozolomide::O6-benzylguanine::33.33::5,3,2.04283341838167
EXP_LTA,0.146554172623925,0.0434732776074251,0.000244915689624779,622,7,EXP,LTA,0.00549370142575964,temozolomide::O6-benzylguanine::33.33::5,3,2.26013494751259
EXP_WDR46,0.129164527640154,0.0501751867789634,0.00124481545686371,622,28,EXP,WDR46,0.0144345622125685,temozolomide::O6-benzylguanine::33.33::5,2,1.84059638334883
EXP_PROB1,0.128217865125956,0.039860067092104,0.00135274704521842,622,19,EXP,PROB1,0.0151425150792007,temozolomide::O6-benzylguanine::33.33::5,4,1.81980198518585
EXP_ARL17B,0.0986511940012022,0.0251910492135739,0.013839165770468,622,14,EXP,ARL17B,0.0659745910816865,temozolomide::O6-benzylguanine::33.33::5,4,1.1806232929081
EXP_ZNF492,0.138440464093859,0.0509953214700133,0.00053530908290827,622,19,EXP,ZNF492,0.00860503318722291,temozolomide::O6-benzylguanine::33.33::5,3,2.06524745038
EXP_ACBD6,0.10983618579181,0.0486237963296654,0.0061048315684069,622,22,EXP,ACBD6,0.0391130562564409,temozolomide::O6-benzylguanine::33.33::5,4,1.40767824737058
EXP_MBD3L2,0.0916918451932205,0.0443170265885856,0.0221953828052838,622,6,EXP,MBD3L2,0.0905556610710627,temozolomide::O6-benzylguanine::33.33::5,3,1.04308439465888
EXP_ANKRD63,0.141273013786482,0.0650701604587224,0.000409335654390694,622,11,EXP,ANKRD63,0.00729762850330243,temozolomide::O6-benzylguanine::33.33::5,3,2.13681824881905
EXP_HLA-DPA1,0.112263143284651,0.0123630275947192,0.00506189235300746,622,13,EXP,HLA-DPA1,0.0348353039935076,temozolomide::O6-benzylguanine::33.33::5,2,1.45798039520184
EXP_AKAIN1,0.131284801304693,0.102641287836674,0.00103123956043387,622,7,EXP,AKAIN1,0.0129537489766025,temozolomide::O6-benzylguanine::33.33::5,3,1.88760452314847
EXP_TNF,0.104892336961594,0.0211262690824777,0.00884544767110854,622,9,EXP,TNF,0.049419258731276,temozolomide::O6-benzylguanine::33.33::5,3,1.30610377312517
EXP_TMEM238,-0.0933221056333349,-0.0183659884976326,0.0199202381413348,622,20,EXP,TMEM238,0.0840540517976651,temozolomide::O6-benzylguanine::33.33::5,3,1.07544134669858
EXP_TSPY4,0.103968007833395,0.0528890828362396,0.00946531350433333,622,5,EXP,TSPY4,0.0516359288523447,temozolomide::O6-benzylguanine::33.33::5,2,1.28704800627123
EXP_RPS28,0.100509020123894,0.0370962775079375,0.0121416977313674,622,13,EXP,RPS28,0.0607984538148941,temozolomide::O6-benzylguanine::33.33::5,3,1.21610746526999
EXP_TMEM229A,0.130356511285374,0.0520200572202783,0.00112020203900518,622,11,EXP,TMEM229A,0.0135396061560907,temozolomide::O6-benzylguanine::33.33::5,3,1.86839396834838
EXP_H2BS1,0.0938619573320783,0.0519128769358394,0.019212981680892,622,12,EXP,H2BS1,0.0821364690026998,temozolomide::O6-benzylguanine::33.33::5,3,1.08546397113911
EXP_PINLYP,0.104440323618352,0.0187177145080767,0.00914390343382219,622,13,EXP,PINLYP,0.0506179164855306,temozolomide::O6-benzylguanine::33.33::5,4,1.29569573506594
EXP_C19orf81,0.0919083800808382,0.0228733566877353,0.0218807632914973,622,17,EXP,C19orf81,0.0896161696707676,temozolomide::O6-benzylguanine::33.33::5,3,1.04761362242252
EXP_SMIM1,-0.103677312842509,-0.0212395613164125,0.00966809218833272,622,26,EXP,SMIM1,0.0523365644094461,temozolomide::O6-benzylguanine::33.33::5,3,1.2811947896631
EXP_PPP1R3E,0.100434238676316,0.0300107074861276,0.012206294864676,622,12,EXP,PPP1R3E,0.0609154638030728,temozolomide::O6-benzylguanine::33.33::5,5,1.21527244477533
EXP_UBE2L5,0.0910509984668657,0.0557576369912923,0.0231496190547936,622,12,EXP,UBE2L5,0.0931533600638673,temozolomide::O6-benzylguanine::33.33::5,3,1.03080147537989
EXP_KIFC1,0.154435512725896,0.041940507212757,0.000110143404582568,622,30,EXP,KIFC1,0.0034588714134247,temozolomide::O6-benzylguanine::33.33::5,3,2.46106558296341
EXP_LRRC37A2,0.120534079573066,0.0340304297137493,0.00260346755087266,622,18,EXP,LRRC37A2,0.0228496541672694,temozolomide::O6-benzylguanine::33.33::5,4,1.64112036865247
EXP_RBM14,0.131182225460468,0.0507606895800236,0.00104073907915444,622,25,EXP,RBM14,0.0130150160934969,temozolomide::O6-benzylguanine::33.33::5,5,1.88555529053495
EXP_PCDHA13,0.0934496845327853,0.0593429338054663,0.0197510829001507,622,13,EXP,PCDHA13,0.08361176286596,temozolomide::O6-benzylguanine::33.33::5,2,1.07773261982875
EXP_STPG4,-0.109917682513217,-0.023594462261075,0.00606689224139631,622,22,EXP,STPG4,0.0389943115011088,temozolomide::O6-benzylguanine::33.33::5,3,1.40899874332907
EXP_TLR9,0.0943011583036446,0.0314170224542998,0.0186538390952168,622,5,EXP,TLR9,0.0806439640516091,temozolomide::O6-benzylguanine::33.33::5,2,1.09342813264176
EXP_ADSL,0.0978446434339797,0.0346452643130123,0.0146389626531143,622,18,EXP,ADSL,0.0684353628315899,temozolomide::O6-benzylguanine::33.33::5,3,1.16471942585334
EXP_LY6G5B,0.0912203598439278,0.0242753161597677,0.0228940428920798,622,17,EXP,LY6G5B,0.0924904004451668,temozolomide::O6-benzylguanine::33.33::5,3,1.03390334023434
EXP_DEFA1B,-0.10146777763356,-0.0430266623255131,0.0113398920910723,622,3,EXP,DEFA1B,0.0580216465410863,temozolomide::O6-benzylguanine::33.33::5,1,1.23640995092871
EXP_ACAD11,0.0900473378490264,0.0275418991045088,0.0247154938472179,622,16,EXP,ACAD11,0.0975107766794077,temozolomide::O6-benzylguanine::33.33::5,4,1.01094738436541
EXP_FOXO3B,0.11510860589226,0.0281936680712883,0.00404557455766588,622,21,EXP,FOXO3B,0.0303768933684874,temozolomide::O6-benzylguanine::33.33::5,4,1.51745664330771
EXP_TNFRSF13B,0.132171980536377,0.035217088066232,0.000952356386107868,622,6,EXP,TNFRSF13B,0.012367456682008,temozolomide::O6-benzylguanine::33.33::5,3,1.90771960211178
EXP_L1TD1,0.0950187484934282,0.0284140672777851,0.0177708182317433,622,5,EXP,L1TD1,0.0780605118728452,temozolomide::O6-benzylguanine::33.33::5,4,1.10756860520923
EXP_ISY1,0.125154560026093,0.0491617011685803,0.00176376790506228,622,27,EXP,ISY1,0.0178329495846961,temozolomide::O6-benzylguanine::33.33::5,4,1.74877681821481
EXP_PNMA2,0.0945921866400234,0.0123543807869632,0.0182912047678948,622,14,EXP,PNMA2,0.0797689721870092,temozolomide::O6-benzylguanine::33.33::5,3,1.0981660037415
EXP_ARHGEF25,0.139619938559447,0.0203425057214197,0.00047901256186869,622,29,EXP,ARHGEF25,0.00798269760649399,temozolomide::O6-benzylguanine::33.33::5,4,2.09785032197765
EXP_PLCXD2,-0.106199849319062,-0.0145167487359427,0.00803040444116973,622,25,EXP,PLCXD2,0.0464192258771415,temozolomide::O6-benzylguanine::33.33::5,2,1.33330210644988
EXP_NSUN6,0.0973907319376327,0.0356295876815864,0.0151067190797417,622,18,EXP,NSUN6,0.0699254846170508,temozolomide::O6-benzylguanine::33.33::5,3,1.15536451507754
EXP_RPL36A,0.094376818801076,0.0326244077042593,0.0185589641761111,622,18,EXP,RPL36A,0.0804396356478701,temozolomide::O6-benzylguanine::33.33::5,3,1.09452990521202
EXP_PDXP,0.13308066549159,0.0290878375706083,0.000877371969290001,622,22,EXP,PDXP,0.0117873972008287,temozolomide::O6-benzylguanine::33.33::5,4,1.92858208176745
EXP_ARHGAP8,-0.123492803782562,-0.0151021388906444,0.00203193385153497,622,28,EXP,ARHGAP8,0.0195661684928494,temozolomide::O6-benzylguanine::33.33::5,2,1.70849421089424
EXP_ARPC4,-0.127809037005508,-0.0428687027598292,0.0014019685581304,622,29,EXP,ARPC4,0.0154996383227397,temozolomide::O6-benzylguanine::33.33::5,5,1.80967843578268
EXP_CORT,0.125799862706473,0.0798546397158642,0.00166868822344352,622,20,EXP,CORT,0.0172411657520273,temozolomide::O6-benzylguanine::33.33::5,4,1.76343337293379
EXP_UGT1A1,-0.0909321962002965,-0.0137567299683645,0.0233303701552826,622,24,EXP,UGT1A1,0.0936262716801663,temozolomide::O6-benzylguanine::33.33::5,3,1.02860227044144
EXP_TMEFF1,0.187813017727594,0.0456645431515579,2.39751983686516e-06,622,25,EXP,TMEFF1,0.000391321797655135,temozolomide::O6-benzylguanine::33.33::5,3,3.40746596007867
EXP_HOGA1,-0.0913243161961147,-0.017231520890824,0.0227383807917651,622,25,EXP,HOGA1,0.092037600257995,temozolomide::O6-benzylguanine::33.33::5,3,1.03603471343122
EXP_PWP2,0.0938889556795377,0.0183686928010314,0.0191781935118373,622,14,EXP,PWP2,0.0820708154464265,temozolomide::O6-benzylguanine::33.33::5,3,1.08581125145401
EXP_PI4KA,0.102100588014595,0.0301224436147975,0.0108367117196201,622,17,EXP,PI4KA,0.056437814299778,temozolomide::O6-benzylguanine::33.33::5,3,1.24842981376826
EXP_MTFP1,0.0897562320421395,0.0279265087972635,0.0251864538920453,622,16,EXP,MTFP1,0.0988214441491187,temozolomide::O6-benzylguanine::33.33::5,4,1.00514880374137
EXP_ARPIN,-0.115366885478771,-0.0220476502474001,0.00396315757419852,622,17,EXP,ARPIN,0.0299877944879648,temozolomide::O6-benzylguanine::33.33::5,3,1.52305547411807
EXP_UGT1A10,-0.109310318962877,-0.0135752341402229,0.00635480701414596,622,19,EXP,UGT1A10,0.0401047966528267,temozolomide::O6-benzylguanine::33.33::5,3,1.39680368136303
EXP_CCDC169,0.132253422478137,0.0276625146589749,0.000945401740270343,622,27,EXP,CCDC169,0.0123642260048099,temozolomide::O6-benzylguanine::33.33::5,3,1.90783306509816
EXP_PCDHAC2,0.0905824822516725,0.0205922759234477,0.0238695521303372,622,12,EXP,PCDHAC2,0.0951122837835017,temozolomide::O6-benzylguanine::33.33::5,4,1.02176339016161
EXP_STON1,0.108544773579932,0.0279383377439468,0.00673515125811518,622,20,EXP,STON1,0.0417580970993346,temozolomide::O6-benzylguanine::33.33::5,2,1.3792593001899
EXP_PRAF2,0.102246423227443,0.0171591713607138,0.0107235964549236,622,21,EXP,PRAF2,0.0560740210789025,temozolomide::O6-benzylguanine::33.33::5,3,1.25123829944347
EXP_UPK3B,-0.149679820773383,-0.0159058653058659,0.000179232232082116,622,35,EXP,UPK3B,0.0045331265883643,temozolomide::O6-benzylguanine::33.33::5,5,2.34360215302151
EXP_IL10RB,-0.106654319951445,-0.0312009281016725,0.00776323028090459,622,18,EXP,IL10RB,0.0454715188358159,temozolomide::O6-benzylguanine::33.33::5,3,1.34226053928516
EXP_ZNF487,-0.124808950511306,-0.046343428757077,0.00181670961584337,622,22,EXP,ZNF487,0.0182107927886808,temozolomide::O6-benzylguanine::33.33::5,3,1.7396711472169
EXP_TTC4,0.126972208489911,0.0555316101916625,0.00150789563683925,622,27,EXP,TTC4,0.0161957385787661,temozolomide::O6-benzylguanine::33.33::5,3,1.79059924195028
EXP_OR2A7,-0.112801746243159,-0.0278436803685489,0.00485344821295385,622,27,EXP,OR2A7,0.0339821829912372,temozolomide::O6-benzylguanine::33.33::5,2,1.46874872580257
EXP_ZNF512,0.0923603066691238,0.0197178033219205,0.0212365748421698,622,13,EXP,ZNF512,0.0879176505656603,temozolomide::O6-benzylguanine::33.33::5,3,1.0559239261351
EXP_ACY1,-0.1756916289505,-0.0470872855757763,1.04691875058694e-05,622,31,EXP,ACY1,0.000945865897923336,temozolomide::O6-benzylguanine::33.33::5,3,3.02417043222426
EXP_P2RY11,0.138780225990014,0.0313312373550244,0.000518491788130388,622,20,EXP,P2RY11,0.0084392280929315,temozolomide::O6-benzylguanine::33.33::5,3,2.07369727497521
EXP_TMEM141,-0.218615687666543,-0.0589200578383033,3.62821778763266e-08,622,41,EXP,TMEM141,4.13199354373258e-05,temozolomide::O6-benzylguanine::33.33::5,3,4.38384036573991
EXP_RBM12,0.109990419609321,0.0388008066538276,0.00603320988057423,622,20,EXP,RBM12,0.0389152406727307,temozolomide::O6-benzylguanine::33.33::5,5,1.40988027929678
EXP_ASPRV1,0.112938616317545,0.0589533924585123,0.00480172793418645,622,19,EXP,ASPRV1,0.0337716302399059,temozolomide::O6-benzylguanine::33.33::5,4,1.47144797439253
EXP_CTAGE8,-0.0904259273571456,-0.0196957553737065,0.0241143980900987,622,20,EXP,CTAGE8,0.0957716868199855,temozolomide::O6-benzylguanine::33.33::5,3,1.01876286331447
EXP_PGAM5,0.100376864182076,0.0338299202498626,0.0122560614145787,622,19,EXP,PGAM5,0.0610274558206035,temozolomide::O6-benzylguanine::33.33::5,3,1.21447473500989
EXP_ZCCHC3,0.186248056129274,0.060592571201581,2.91599986182109e-06,622,32,EXP,ZCCHC3,0.000430334105116327,temozolomide::O6-benzylguanine::33.33::5,4,3.36619423356681
EXP_USP51,0.127776140297917,0.0571185125856219,0.00140599996929215,622,22,EXP,USP51,0.0155177837294294,temozolomide::O6-benzylguanine::33.33::5,4,1.80917030516609
EXP_APELA,0.0981421269724467,0.0349438084013258,0.0143393586868797,622,8,EXP,APELA,0.0675204751992287,temozolomide::O6-benzylguanine::33.33::5,1,1.1705645098706
EXP_CDK11B,0.101634884760378,0.0408726684808778,0.011205044773866,622,18,EXP,CDK11B,0.0576108434128015,temozolomide::O6-benzylguanine::33.33::5,3,1.2394957667307
EXP_PCDHAC1,0.134051643483909,0.0505964471182345,0.000803308537047641,622,20,EXP,PCDHAC1,0.0111427731801477,temozolomide::O6-benzylguanine::33.33::5,4,1.95300670979495
EXP_PRR5-ARHGAP8,-0.119869664564274,-0.0368843535522588,0.00275047951935106,622,27,EXP,PRR5-ARHGAP8,0.0236930516552163,temozolomide::O6-benzylguanine::33.33::5,3,1.62537899872564
EXP_NAIP,0.0993548558609261,0.024928757791559,0.0131730963382661,622,13,EXP,NAIP,0.0639722514041409,temozolomide::O6-benzylguanine::33.33::5,3,1.19400836469296
EXP_TRMT9B,0.102957808680479,0.0201674013179375,0.0101866992708425,622,6,EXP,TRMT9B,0.0541890063541827,temozolomide::O6-benzylguanine::33.33::5,3,1.26608881242831
EXP_GPR162,0.185709334288123,0.0304867290886609,3.11811918235105e-06,622,31,EXP,GPR162,0.000446445962591703,temozolomide::O6-benzylguanine::33.33::5,4,3.35023110019865
EXP_ATP6V1E2,0.0953461481878821,0.0279335688276856,0.0173802296527332,622,18,EXP,ATP6V1E2,0.0769091094769323,temozolomide::O6-benzylguanine::33.33::5,4,1.11402221726931
EXP_MSANTD3-TMEFF1,0.153497918954811,0.0312959182805691,0.000121378121111055,622,23,EXP,MSANTD3-TMEFF1,0.00367505977808471,temozolomide::O6-benzylguanine::33.33::5,3,2.43473559234001
EXP_C8orf88,0.116734214333551,0.0159626814816208,0.00355164684261784,622,25,EXP,C8orf88,0.0280266573591912,temozolomide::O6-benzylguanine::33.33::5,4,1.5524286959259
EXP_C1orf210,-0.126247724528909,-0.0181914965735623,0.00160549029266957,622,30,EXP,C1orf210,0.01679551609576,temozolomide::O6-benzylguanine::33.33::5,3,1.77480664653521
EXP_TRNP1,-0.161119631131144,-0.0206682397230944,5.42242344461733e-05,622,35,EXP,TRNP1,0.0022845846408182,temozolomide::O6-benzylguanine::33.33::5,2,2.64119274727808
EXP_SMIM18,0.103853895781556,0.065616031258134,0.0095444585050986,622,5,EXP,SMIM18,0.0518667180584242,temozolomide::O6-benzylguanine::33.33::5,3,1.28511123174827
EXP_PRKDC,0.109433765071167,0.0320744549836192,0.00629531434925528,622,20,EXP,PRKDC,0.0399096945330836,temozolomide::O6-benzylguanine::33.33::5,4,1.3989215962727
EXP_PCDHGA11,0.101271018936109,0.0321412563657554,0.0115005076959884,622,11,EXP,PCDHGA11,0.0586126930689969,temozolomide::O6-benzylguanine::33.33::5,3,1.23200832369371
EXP_CLDN23,-0.139702526017738,-0.0302678658161136,0.000475284666992717,622,33,EXP,CLDN23,0.00797374377366717,temozolomide::O6-benzylguanine::33.33::5,3,2.0983377239621
EXP_PINX1,0.114252404293628,0.0350139669665005,0.00433000796016521,622,21,EXP,PINX1,0.0316142975311112,temozolomide::O6-benzylguanine::33.33::5,3,1.50011646375592
EXP_IGLL5,0.117808255439248,0.0193318957356313,0.00325603419490696,622,7,EXP,IGLL5,0.0264729055452132,temozolomide::O6-benzylguanine::33.33::5,3,1.5771983899037
EXP_MEX3A,0.139876981976519,0.0236861350011769,0.000467498518565625,622,19,EXP,MEX3A,0.0079280968731563,temozolomide::O6-benzylguanine::33.33::5,3,2.1008310518603
EXP_EEF1G,0.107050902656709,0.0445317513323669,0.00753660945325564,622,20,EXP,EEF1G,0.0447403431878967,temozolomide::O6-benzylguanine::33.33::5,3,1.34930068890192
EXP_PCDHA3,0.15183763909496,0.064453648636175,0.000143959873548661,622,22,EXP,PCDHA3,0.00400692267480169,temozolomide::O6-benzylguanine::33.33::5,4,2.39718903845848
EXP_MTRNR2L8,0.120255201740844,0.0947603332575099,0.00266427807730536,622,16,EXP,MTRNR2L8,0.0231310267811275,temozolomide::O6-benzylguanine::33.33::5,4,1.63580508856616
EXP_POLG2,0.107497154394103,0.0357336249778415,0.00728869657259763,622,19,EXP,POLG2,0.0438877179646735,temozolomide::O6-benzylguanine::33.33::5,4,1.35765700063409
EXP_CLEC12B,-0.0982104056914706,-0.060681241714084,0.0142713594410512,622,13,EXP,CLEC12B,0.0672752839722544,temozolomide::O6-benzylguanine::33.33::5,1,1.17214446038215
EXP_NHLRC4,0.143679480342813,0.079437867766795,0.000324620854740543,622,16,EXP,NHLRC4,0.00644765057351167,temozolomide::O6-benzylguanine::33.33::5,3,2.19059850688965
EXP_ZBED6,0.0966000966222197,0.0295328091182376,0.0159528830109281,622,17,EXP,ZBED6,0.0725111537448563,temozolomide::O6-benzylguanine::33.33::5,5,1.13959518463909
EXP_RPL36A-HNRNPH2,0.124002603370193,0.0410580817615021,0.00194594079497016,622,24,EXP,RPL36A-HNRNPH2,0.0190810619448757,temozolomide::O6-benzylguanine::33.33::5,3,1.71939745856455
EXP_GALNT4,-0.158907055782806,-0.0389034799078439,6.87768689486021e-05,622,32,EXP,GALNT4,0.00265293424859962,temozolomide::O6-benzylguanine::33.33::5,4,2.57627351361519
EXP_CNPY2,-0.112541360514006,-0.0484356001892427,0.00495323262141846,622,23,EXP,CNPY2,0.0343957522149054,temozolomide::O6-benzylguanine::33.33::5,3,1.4634951883452
EXP_RNASE4,-0.089932332453854,-0.0173538374624988,0.0249006359625062,622,16,EXP,RNASE4,0.098041539171881,temozolomide::O6-benzylguanine::33.33::5,3,1.00858987929871
EXP_TSPY1,0.100156381689135,0.072003917557566,0.0124489803255604,622,5,EXP,TSPY1,0.0616919075777258,temozolomide::O6-benzylguanine::33.33::5,1,1.20977180071287
EXP_SMIM6,-0.158702423416406,-0.0311926087520664,7.02947228560423e-05,622,40,EXP,SMIM6,0.00268087887732017,temozolomide::O6-benzylguanine::33.33::5,3,2.57172280709126
EXP_PMF1-BGLAP,0.137108358757221,0.046119270725168,0.00060625619497177,622,24,EXP,PMF1-BGLAP,0.00928621796377884,temozolomide::O6-benzylguanine::33.33::5,3,2.03216112689906
EXP_SERTM2,0.102675721725867,0.0597360334704159,0.0103966716492421,622,7,EXP,SERTM2,0.0548060154847295,temozolomide::O6-benzylguanine::33.33::5,3,1.26117177092355
EXP_XKR7,0.111486655334115,0.037474987669036,0.00537661921177522,622,9,EXP,XKR7,0.0362626672985798,temozolomide::O6-benzylguanine::33.33::5,5,1.44054025455791
EXP_GOLGA8T,0.0932932232164007,0.0693638521640708,0.0199587076436154,622,12,EXP,GOLGA8T,0.0841533230943055,temozolomide::O6-benzylguanine::33.33::5,4,1.07492872968193
EXP_SCRT1,0.155598175232282,0.0642420357446575,9.75694457098518e-05,622,10,EXP,SCRT1,0.00318714426228102,temozolomide::O6-benzylguanine::33.33::5,4,2.49659827825999
EXP_SMIM28,0.0946453402564764,0.395825556444979,0.0182256421040239,622,4,EXP,SMIM28,0.0795664659812619,temozolomide::O6-benzylguanine::33.33::5,2,1.0992699311047
EXP_FAM72C,0.137787530846387,0.030439176967345,0.000569059640235029,622,30,EXP,FAM72C,0.00893518831019593,temozolomide::O6-benzylguanine::33.33::5,4,2.0488962902521
EXP_NBPF11,0.096066291434377,0.0351578784218489,0.0165474283481721,622,17,EXP,NBPF11,0.0743731848742665,temozolomide::O6-benzylguanine::33.33::5,3,1.12858362037209
EXP_RBM8A,0.109392939813065,0.0449106236812366,0.00631493377938653,622,22,EXP,RBM8A,0.0399844511138715,temozolomide::O6-benzylguanine::33.33::5,4,1.39810886137869
EXP_RPL17,0.143129035022276,0.0484868494670248,0.000342412358117612,622,34,EXP,RPL17,0.0066039461077592,temozolomide::O6-benzylguanine::33.33::5,3,2.18019647950347
