ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,EXP_MGMT,EXP_MSH6,RPPA_MSH2_MSH2,RPPA_MSH6_Caution_MSH6,synergy_count_across_doses
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,0.1372,5,0.985285485028101,0.944841851229907,0.868385429777472,0.985285485028101,0.944841851229907,0.868385429777472,0.062553531886436,0.100351058666075,0.930938961663908,0.944841851229907,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,0.4115,5,0.914072590455391,0.944841851229907,0.758949556116912,0.914072590455391,0.944841851229907,0.758949556116912,0.104704482407477,0.186449515567956,0.863654038524389,0.914072590455391,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,1.235,5,1,0.944841851229907,0.866353034283193,1.03226693028022,0.944841851229907,0.866353034283193,0.0784888169467143,0.125117834131968,0.944841851229907,0.944841851229907,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,100,5,0.625446886777832,0.944841851229907,0.230325415116729,0.625446886777832,0.944841851229907,0.230325415116729,0.36062297923242,1.35935853670246,0.590948394349149,0.625446886777832,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,11.11,5,0.77833021458309,0.944841851229907,0.49201486875714,0.77833021458309,0.944841851229907,0.49201486875714,0.243384092057718,0.579825223218012,0.735398960814858,0.77833021458309,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,3.704,5,0.738769968824132,0.944841851229907,0.980276379385049,0.738769968824132,0.944841851229907,0.980276379385049,-0.241506410560918,-0.408063338791186,0.698020784976853,0.738769968824132,4.799087306074,6.12928301694497,NA,NA,5
CBAGPN_BONE,ACH-001022,temozolomide,O6-benzylguanine,33.33,5,0.541124004332558,0.944841851229907,0.289049388444928,0.541124004332558,0.944841851229907,0.289049388444928,0.222227217553587,0.822787995516795,0.511276605998515,0.541124004332558,4.799087306074,6.12928301694497,NA,NA,5
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,0.1372,5,0.811706897753008,1,1,0.811706897753008,1.13324636213829,1.00218433491452,-0.188293102246992,-0.300969221534238,0.811706897753008,0.811706897753008,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,0.4115,5,0.957951942130081,1,1,0.957951942130081,1.13324636213829,1.06724214106307,-0.0420480578699193,-0.0619748132366588,0.957951942130081,0.957951942130081,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,1.235,5,1,1,0.943748345959323,1.11350564734496,1.13324636213829,0.943748345959323,0.0562516540406767,0.0835258840691685,1,1,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,100,5,0.804278374146424,1,0.768274643749441,0.804278374146424,1.13324636213829,0.768274643749441,0.0360037303969826,0.0660727891108541,0.804278374146424,0.804278374146424,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,11.11,5,0.75883444011444,1,1,0.75883444011444,1.13324636213829,1.11149450895898,-0.24116555988556,-0.398142937151723,0.75883444011444,0.75883444011444,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,3.704,5,0.993995448582025,1,1,0.993995448582025,1.13324636213829,1.08595018855956,-0.00600455141797518,-0.0086888490587295,0.993995448582025,0.993995448582025,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329,temozolomide,O6-benzylguanine,33.33,5,0.624579340578401,1,0.95229423300903,0.624579340578401,1.13324636213829,0.95229423300903,-0.327714892430629,-0.608522546289614,0.624579340578401,0.624579340578401,0.0840642647884745,5.25889575507544,-0.206661,-0.369486,0
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,0.1372,5,1,1,1,1.00523848863021,1.03934657262653,1.10189076317815,0,0,1,1,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,0.4115,5,0.879778795284891,1,0.946118375774839,0.879778795284891,1.03934657262653,0.946118375774839,-0.0663395804899481,-0.104879871602049,0.879778795284891,0.879778795284891,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,1.235,5,0.865928017149029,1,1,0.865928017149029,1.03934657262653,1.41098590603048,-0.134071982850971,-0.207680993282241,0.865928017149029,0.865928017149029,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,100,5,1,1,0.753237571913791,1.18212974571745,1.03934657262653,0.753237571913791,0.246762428086209,0.408823130700228,1,1,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,11.11,5,0.930096766116217,1,1,0.930096766116217,1.03934657262653,1.16405571355169,-0.0699032338837826,-0.10454727465204,0.930096766116217,0.930096766116217,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,3.704,5,0.757906849762502,1,1,0.757906849762502,1.03934657262653,1.34896141346524,-0.242093150237498,-0.399907549451117,0.757906849762502,0.757906849762502,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCK81_LARGE_INTESTINE,ACH-000963,temozolomide,O6-benzylguanine,33.33,5,0.850379499617213,1,1,0.850379499617213,1.03934657262653,1.41067786337649,-0.149620500382787,-0.233821277130617,0.850379499617213,0.850379499617213,4.75007048586569,5.538227739736,0.480114,0.586747,1
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,0.1372,5,1,1,1,1.44514843850885,1.26420514210631,1.10686542416516,0,0,1,1,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,0.4115,5,1,1,1,2.22278461849562,1.26420514210631,1.04858720381737,0,0,1,1,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,1.235,5,0.752274561421045,1,1,0.752274561421045,1.26420514210631,1.67940557297246,-0.247725438578955,-0.410668789225234,0.752274561421045,0.752274561421045,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,100,5,0.7302067507113,1,1,0.7302067507113,1.26420514210631,1.01188383362703,-0.2697932492887,-0.453623088436263,0.7302067507113,0.7302067507113,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,11.11,5,0.626949578136691,1,0.749642402370538,0.626949578136691,1.26420514210631,0.749642402370538,-0.122692824233847,-0.257853138908413,0.626949578136691,0.626949578136691,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,3.704,5,0.72592871462102,1,0.87559457695292,0.72592871462102,1.26420514210631,0.87559457695292,-0.1496658623319,-0.270435134974249,0.72592871462102,0.72592871462102,4.79805051476751,4.35755200461808,NA,NA,0
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164,temozolomide,O6-benzylguanine,33.33,5,0.543810480841369,1,0.775932866878101,0.543810480841369,1.26420514210631,0.775932866878101,-0.232122386036732,-0.512827880289056,0.543810480841369,0.543810480841369,4.79805051476751,4.35755200461808,NA,NA,0
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,0.1372,5,1,0.906375815852047,0.848813941913604,1.14841378539409,0.906375815852047,0.848813941913604,0.0575618739384427,0.0946610143601721,0.906375815852047,0.906375815852047,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,0.4115,5,1,0.906375815852047,0.736253959601921,1.06525313373216,0.906375815852047,0.736253959601921,0.170121856250126,0.299905879486287,0.906375815852047,0.906375815852047,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,1.235,5,0.80788239803597,0.906375815852047,0.820351807332985,0.80788239803597,0.906375815852047,0.820351807332985,-0.012469409297015,-0.0220974434714279,0.73224506763236,0.80788239803597,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,100,5,1,0.906375815852047,1,1.33136939916216,0.906375815852047,1.11768524417136,-0.0936241841479535,-0.14181872756807,0.906375815852047,0.906375815852047,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,11.11,5,1,0.906375815852047,1,1.05836365099287,0.906375815852047,1.30139140909385,-0.0936241841479535,-0.14181872756807,0.906375815852047,0.906375815852047,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,3.704,5,0.600165585988787,0.906375815852047,1,0.600165585988787,0.906375815852047,1.20468295620556,-0.399834414011213,-0.736567498954731,0.543975572646909,0.600165585988787,3.6450098843911,5.12142990894896,NA,NA,1
CCLP1_BILIARY_TRACT,ACH-001959,temozolomide,O6-benzylguanine,33.33,5,1,0.906375815852047,1,1.23215388645408,0.906375815852047,1.37055376095629,-0.0936241841479535,-0.14181872756807,0.906375815852047,0.906375815852047,3.6450098843911,5.12142990894896,NA,NA,1
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,0.1372,5,0.851784262985848,1,0.732993730605615,0.851784262985848,1.052824870895,0.732993730605615,0.118790532380234,0.216687216989348,0.851784262985848,0.851784262985848,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,0.4115,5,1,1,0.821126749614713,1.01345255235656,1.052824870895,0.821126749614713,0.178873250385287,0.284323160428027,1,1,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,1.235,5,1,1,0.948917660474026,1.01156548381019,1.052824870895,0.948917660474026,0.0510823395259742,0.075645187809054,1,1,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,100,5,0.932368413791484,1,0.398978560642616,0.932368413791484,1.052824870895,0.398978560642616,0.533389853148869,1.22458890612329,0.932368413791484,0.932368413791484,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,11.11,5,1,1,0.900258308724199,1.1176486387334,1.052824870895,0.900258308724199,0.0997416912758007,0.151589085392792,1,1,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,3.704,5,1,1,1,1.01049885598314,1.052824870895,1.07858760029713,0,0,1,1,4.3110671022556,5.05918219921169,NA,NA,5
CCSW1_BILIARY_TRACT,ACH-001960,temozolomide,O6-benzylguanine,33.33,5,1,1,0.512822522989175,1.03852062862783,1.052824870895,0.512822522989175,0.487177477010825,0.963468468868267,1,1,4.3110671022556,5.05918219921169,NA,NA,5
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,0.1372,5,0.841532757835424,1,0.853540262560437,0.841532757835424,1.20273874566835,0.853540262560437,-0.0120075047250129,-0.0204397770220599,0.841532757835424,0.841532757835424,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,0.4115,5,0.596446397705778,1,0.461267990182386,0.596446397705778,1.20273874566835,0.461267990182386,0.135178407523392,0.370787309911241,0.596446397705778,0.596446397705778,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,1.235,5,1,1,0.760068006081721,1.09904126577294,1.20273874566835,0.760068006081721,0.239931993918279,0.395799587321276,1,1,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,100,5,0.88743307110371,1,0.684441561606455,0.88743307110371,1.20273874566835,0.684441561606455,0.202991509497255,0.374710949861062,0.88743307110371,0.88743307110371,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,11.11,5,0.811108081905989,1,1,0.811108081905989,1.20273874566835,1.09580365218093,-0.188891918094011,-0.302033925401207,0.811108081905989,0.811108081905989,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,3.704,5,0.82913612602615,1,0.922961786776501,0.82913612602615,1.20273874566835,0.922961786776501,-0.0938256607503507,-0.154661937306467,0.82913612602615,0.82913612602615,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CFPAC1_PANCREAS,ACH-000138,temozolomide,O6-benzylguanine,33.33,5,0.79497179816818,1,0.999493229035301,0.79497179816818,1.20273874566835,0.999493229035301,-0.204521430867121,-0.330293112290903,0.79497179816818,0.79497179816818,3.67129337248158,4.27649666564036,-0.025991,-0.521294,3
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,0.1372,5,1,0.94126873793199,1,1.18271754559001,0.94126873793199,1.32154988170398,-0.0587312620680099,-0.0873214149407979,0.94126873793199,0.94126873793199,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,0.4115,5,0.826275354933664,0.94126873793199,0.842861052719089,0.826275354933664,0.94126873793199,0.842861052719089,-0.0165856977854252,-0.0286721821158331,0.777747160522717,0.826275354933664,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,1.235,5,0.92927589362349,0.94126873793199,0.988835941626016,0.92927589362349,0.94126873793199,0.988835941626016,-0.0595600480025258,-0.0896241990879585,0.874698347581605,0.92927589362349,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,100,5,0.731066878059466,0.94126873793199,0.336790934766227,0.731066878059466,0.94126873793199,0.336790934766227,0.351339462888687,1.03082866851421,0.688130397654914,0.731066878059466,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,11.11,5,0.784514430802317,0.94126873793199,0.877549960673377,0.784514430802317,0.94126873793199,0.877549960673377,-0.0930355298710605,-0.1616812780815,0.73843890817073,0.784514430802317,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,3.704,5,0.825724177729502,0.94126873793199,0.922153931699518,0.825724177729502,0.94126873793199,0.922153931699518,-0.0964297539700163,-0.159347645567075,0.777228354651379,0.825724177729502,1.38956681176273,4.92457500339273,NA,NA,2
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025,temozolomide,O6-benzylguanine,33.33,5,0.684484172507345,0.94126873793199,0.521104927523228,0.684484172507345,0.94126873793199,0.521104927523228,0.123178625667184,0.306121870308804,0.644283553190411,0.684484172507345,1.38956681176273,4.92457500339273,NA,NA,2
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,0.1372,5,1,1,0.912426382477013,1.05230454924885,1.28679063509248,0.912426382477013,0.0875736175229874,0.132219932631794,1,1,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,0.4115,5,1,1,0.959484722752137,1.29714686510584,1.28679063509248,0.959484722752137,0.0405152772478631,0.0596682593736345,1,1,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,1.235,5,0.957304609898753,1,0.987252066655803,0.957304609898753,1.28679063509248,0.987252066655803,-0.0299474567570501,-0.0444404260916315,0.957304609898753,0.957304609898753,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,100,5,1,1,0.581848139031153,1.30621566670431,1.28679063509248,0.581848139031153,0.418151860968847,0.781285432570011,1,1,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,11.11,5,1,1,0.858815312006429,1.07460567446069,1.28679063509248,0.858815312006429,0.141184687993571,0.219580181335284,1,1,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,3.704,5,0.918596189330849,1,1,0.918596189330849,1.28679063509248,1.12763083935346,-0.0814038106691508,-0.122497296136789,0.918596189330849,0.918596189330849,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHAGOK1_LUNG,ACH-000867,temozolomide,O6-benzylguanine,33.33,5,1,1,0.917876388492026,1.32481296614841,1.28679063509248,0.917876388492026,0.0821236115079743,0.123628217628692,1,1,3.6724253419715,5.61264737765832,-0.334629,0.413657,4
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,0.1372,5,1,1,0.665531183227854,1.10059783110467,1.10155819858264,0.665531183227854,0.334468816772146,0.587421830201402,1,1,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,0.4115,5,1,1,0.814893100310511,1.20175204432504,1.10155819858264,0.814893100310511,0.185106899689489,0.295317279429752,1,1,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,1.235,5,0.789178933687905,1,0.969813966332564,0.789178933687905,1.10155819858264,0.969813966332564,-0.18063503264466,-0.297355584867513,0.789178933687905,0.789178933687905,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,100,5,0.908251187005215,1,0.730653442469611,0.908251187005215,1.10155819858264,0.730653442469611,0.177597744535604,0.313904064953635,0.908251187005215,0.908251187005215,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,11.11,5,0.735030949952928,1,0.881398708686918,0.735030949952928,1.10155819858264,0.881398708686918,-0.146367758733991,-0.261989784166615,0.735030949952928,0.735030949952928,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,3.704,5,1,1,0.942385057811562,1.00738866426141,1.10155819858264,0.942385057811562,0.0576149421884375,0.0856114304983382,1,1,NA,NA,NA,NA,3
CHL1_SKIN,ACH-001024,temozolomide,O6-benzylguanine,33.33,5,0.50717779241931,1,0.864298748537159,0.50717779241931,1.10155819858264,0.864298748537159,-0.357120956117849,-0.769038496088417,0.50717779241931,0.50717779241931,NA,NA,NA,NA,3
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,0.1372,5,1,0.931979798825826,1,1.1856589519371,0.931979798825826,1.30846746653135,-0.0680202011741742,-0.101629410876537,0.931979798825826,0.931979798825826,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,0.4115,5,1,0.931979798825826,0.838554233563939,1.14459660085695,0.931979798825826,0.838554233563939,0.0934255652618866,0.152394590783493,0.931979798825826,0.931979798825826,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,1.235,5,1,0.931979798825826,1,1.15927873410489,0.931979798825826,1.37886167896357,-0.0680202011741742,-0.101629410876537,0.931979798825826,0.931979798825826,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,100,5,0.768570562811314,0.931979798825826,1,0.768570562811314,0.931979798825826,1.08710914865632,-0.231429437188686,-0.379750374405759,0.71629223851234,0.768570562811314,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,11.11,5,0.726628196593353,0.931979798825826,1,0.726628196593353,0.931979798825826,1.54984987257828,-0.273371803406647,-0.46071074469119,0.677202800482246,0.726628196593353,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,3.704,5,0.583879805961014,0.931979798825826,1,0.583879805961014,0.931979798825826,1.20023142168444,-0.416120194038986,-0.776256679875661,0.544164184098008,0.583879805961014,5.32012359804061,3.23725777090037,NA,NA,1
CHLA06ATRT_SOFT_TISSUE,ACH-001028,temozolomide,O6-benzylguanine,33.33,5,0.860634073152245,0.931979798825826,1,0.860634073152245,0.931979798825826,1.25133972498186,-0.139365926847755,-0.216528136085367,0.80209357035908,0.860634073152245,5.32012359804061,3.23725777090037,NA,NA,1
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,0.1372,5,0.74783562270415,0.982940473281785,0.895758126713669,0.74783562270415,0.982940473281785,0.895758126713669,-0.14792250400952,-0.260388032511227,0.735077900917795,0.74783562270415,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,0.4115,5,0.938964077385646,0.982940473281785,0.515971659305332,0.938964077385646,0.982940473281785,0.515971659305332,0.406974135314709,0.838954094530603,0.922945794620041,0.938964077385646,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,1.235,5,0.92306551982456,0.982940473281785,0.793028962250105,0.92306551982456,0.982940473281785,0.793028962250105,0.114289496676345,0.194235454304242,0.90731845892645,0.92306551982456,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,100,5,0.735085584324918,0.982940473281785,0.329939511483859,0.735085584324918,0.982940473281785,0.329939511483859,0.392605860675093,1.13088662799143,0.722545372158952,0.735085584324918,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,11.11,5,1,0.982940473281785,0.719278941875431,1.01372136131997,0.982940473281785,0.719278941875431,0.263661531406354,0.450552682478249,0.982940473281785,0.982940473281785,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,3.704,5,0.694131781619835,0.982940473281785,0.638982676123663,0.694131781619835,0.982940473281785,0.638982676123663,0.0433075458216661,0.0946087230040717,0.682290221945329,0.694131781619835,3.56193705962243,6.21567859660793,NA,NA,5
CHLA10_BONE,ACH-001029,temozolomide,O6-benzylguanine,33.33,5,0.887065942521814,0.982940473281785,0.373170308713919,0.887065942521814,0.982940473281785,0.373170308713919,0.498762708660626,1.22438310745442,0.871933017374545,0.887065942521814,3.56193705962243,6.21567859660793,NA,NA,5
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,0.1372,5,0.63174318939964,1,0.558431204566063,0.63174318939964,1.05206478018959,0.558431204566063,0.0733119848335776,0.177958645940592,0.63174318939964,0.63174318939964,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,0.4115,5,1,1,1,1.26863141823732,1.05206478018959,1.40229403546531,0,0,1,1,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,1.235,5,0.636343574123149,1,1,0.636343574123149,1.05206478018959,1.14270221098033,-0.363656425876851,-0.652122180245731,0.636343574123149,0.636343574123149,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,100,5,0.894352517209892,1,0.819806002453506,0.894352517209892,1.05206478018959,0.819806002453506,0.0745465147563856,0.125561041797219,0.894352517209892,0.894352517209892,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,11.11,5,1,1,1,1.242268772261,1.05206478018959,1.05204178136175,0,0,1,1,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,3.704,5,0.746247715645116,1,1,0.746247715645116,1.05206478018959,1.31002934189475,-0.253752284354884,-0.422273484767886,0.746247715645116,0.746247715645116,3.97177344719337,5.74926608381481,NA,NA,0
CHLA15_AUTONOMIC_GANGLIA,ACH-001300,temozolomide,O6-benzylguanine,33.33,5,1,1,1,1.08958436402011,1.05206478018959,1.12330179747678,0,0,1,1,3.97177344719337,5.74926608381481,NA,NA,0
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,0.1372,5,1,1,0.828296517189475,1.0774766520709,1.13744865980802,0.828296517189475,0.171703482810525,0.271780772452993,1,1,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,0.4115,5,0.562676652188195,1,0.948131717129537,0.562676652188195,1.13744865980802,0.948131717129537,-0.385455064941341,-0.752781395130857,0.562676652188195,0.562676652188195,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,1.235,5,1,1,0.827494130294547,1.36179039108868,1.13744865980802,0.827494130294547,0.172505869705453,0.273179016472017,1,1,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,100,5,0.891516278170127,1,0.382216833141949,0.891516278170127,1.13744865980802,0.382216833141949,0.509299445028178,1.22186982303397,0.891516278170127,0.891516278170127,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,11.11,5,0.841510796140792,1,0.761257815805041,0.841510796140792,1.13744865980802,0.761257815805041,0.0802529803357515,0.144596645502202,0.841510796140792,0.841510796140792,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,3.704,5,1,1,0.903170572551791,1.06248126793455,1.13744865980802,0.903170572551791,0.0968294274482085,0.146929614450971,1,1,NA,NA,NA,NA,6
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293,temozolomide,O6-benzylguanine,33.33,5,0.698611467369474,1,0.580374577585846,0.698611467369474,1.13744865980802,0.580374577585846,0.118236889783628,0.267505998313447,0.698611467369474,0.698611467369474,NA,NA,NA,NA,6
