"","ccle_name","pert1","pert2","dose1","dose2","combination.fitted"
"14428","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.000506,0.929325687489445
"14429","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.000506,0.951404658800484
"14430","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.000506,0.902291117526533
"14431","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.001519,0.787965482513059
"14432","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.001519,0.797147727357814
"14433","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.001519,0.773221366031457
"14434","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.001519,0.645020200880194
"14435","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.001519,0.358708218282301
"14436","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.004556,0.693849434546254
"14437","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.004556,0.599573037688748
"14438","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.004556,0.454729367944443
"14439","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.004556,0.279046640989008
"14440","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.004556,0.0957470684961886
"14441","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.01367,0.620226629335411
"14442","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.01367,0.463036312097519
"14443","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.01367,0.250977163807072
"14444","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.01367,0.103601399215424
"14445","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.01367,0.0300218286173058
"14446","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.041,0.775867805799665
"14447","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.041,0.501779511667531
"14448","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.041,0.133113027437178
"14449","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.041,0.0223841033128086
"14450","ONDA9_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.041,0.00213336802309364
"14451","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.004568,0.000506,0.938963362853504
"14452","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.0137,0.000506,0.836515722423177
"14453","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.04111,0.000506,0.866568357853873
"14454","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.1233,0.000506,0.762892406163468
"14455","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.37,0.000506,0.802163575025151
"14456","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.004568,0.001519,0.986471811237627
"14457","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.0137,0.001519,0.921918958713658
"14458","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.04111,0.001519,0.960976854455664
"14459","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.1233,0.001519,0.843310624691294
"14460","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.37,0.001519,0.651007154217921
"14461","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.004568,0.004556,0.960643892889134
"14462","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.0137,0.004556,0.918381146729435
"14463","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.04111,0.004556,0.887989809768242
"14464","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.1233,0.004556,0.56540629157591
"14465","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.37,0.004556,0.145926794962892
"14466","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.004568,0.01367,0.904288660853356
"14467","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.0137,0.01367,0.936480194995301
"14468","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.04111,0.01367,0.930503460999917
"14469","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.1233,0.01367,0.52152504270746
"14470","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.37,0.01367,0.0157348129223359
"14471","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.004568,0.041,0.795750498514307
"14472","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.0137,0.041,0.942945080061859
"14473","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.04111,0.041,0.918278981840361
"14474","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.1233,0.041,0.327505147813658
"14475","OSC20_UPPER_AERODIGESTIVE_TRACT","AZD5991","A-1331852",0.37,0.041,0.000584423376492243
"14476","PEA1_OVARY","AZD5991","A-1331852",0.004568,0.000506,0.912527374852024
"14477","PEA1_OVARY","AZD5991","A-1331852",0.0137,0.000506,0.890142796514556
"14478","PEA1_OVARY","AZD5991","A-1331852",0.04111,0.000506,0.885222435728419
"14479","PEA1_OVARY","AZD5991","A-1331852",0.1233,0.000506,0.900587353804587
"14480","PEA1_OVARY","AZD5991","A-1331852",0.37,0.000506,0.960172579627038
"14481","PEA1_OVARY","AZD5991","A-1331852",0.004568,0.001519,0.789147236213394
"14482","PEA1_OVARY","AZD5991","A-1331852",0.0137,0.001519,0.772037323374127
"14483","PEA1_OVARY","AZD5991","A-1331852",0.04111,0.001519,0.747070018158374
"14484","PEA1_OVARY","AZD5991","A-1331852",0.1233,0.001519,0.737097414354201
"14485","PEA1_OVARY","AZD5991","A-1331852",0.37,0.001519,0.710288518930384
"14486","PEA1_OVARY","AZD5991","A-1331852",0.004568,0.004556,0.690545676725734
"14487","PEA1_OVARY","AZD5991","A-1331852",0.0137,0.004556,0.651112166757222
"14488","PEA1_OVARY","AZD5991","A-1331852",0.04111,0.004556,0.566370892235186
"14489","PEA1_OVARY","AZD5991","A-1331852",0.1233,0.004556,0.488432274196497
"14490","PEA1_OVARY","AZD5991","A-1331852",0.37,0.004556,0.277934852584156
"14491","PEA1_OVARY","AZD5991","A-1331852",0.004568,0.01367,0.676706125305878
"14492","PEA1_OVARY","AZD5991","A-1331852",0.0137,0.01367,0.626419627759249
"14493","PEA1_OVARY","AZD5991","A-1331852",0.04111,0.01367,0.481121269061933
"14494","PEA1_OVARY","AZD5991","A-1331852",0.1233,0.01367,0.346404944438219
"14495","PEA1_OVARY","AZD5991","A-1331852",0.37,0.01367,0.0890866119983394
"14496","PEA1_OVARY","AZD5991","A-1331852",0.004568,0.041,0.692700508064728
"14497","PEA1_OVARY","AZD5991","A-1331852",0.0137,0.041,0.681636654604408
"14498","PEA1_OVARY","AZD5991","A-1331852",0.04111,0.041,0.49184495794206
"14499","PEA1_OVARY","AZD5991","A-1331852",0.1233,0.041,0.289138712998139
"14500","PEA1_OVARY","AZD5991","A-1331852",0.37,0.041,0.0493065484985627
"14501","SHMAC5_PROSTATE","AZD5991","A-1331852",0.004568,0.000506,0.765627202082528
"14502","SHMAC5_PROSTATE","AZD5991","A-1331852",0.0137,0.000506,0.78873776131893
"14503","SHMAC5_PROSTATE","AZD5991","A-1331852",0.04111,0.000506,0.778369665882919
"14504","SHMAC5_PROSTATE","AZD5991","A-1331852",0.1233,0.000506,0.796164943483047
"14505","SHMAC5_PROSTATE","AZD5991","A-1331852",0.37,0.000506,0.616836848998388
"14506","SHMAC5_PROSTATE","AZD5991","A-1331852",0.004568,0.001519,0.852550234209922
"14507","SHMAC5_PROSTATE","AZD5991","A-1331852",0.0137,0.001519,0.885055704419579
"14508","SHMAC5_PROSTATE","AZD5991","A-1331852",0.04111,0.001519,0.908913529466372
"14509","SHMAC5_PROSTATE","AZD5991","A-1331852",0.1233,0.001519,0.938094855015482
"14510","SHMAC5_PROSTATE","AZD5991","A-1331852",0.37,0.001519,0.313471047064997
"14511","SHMAC5_PROSTATE","AZD5991","A-1331852",0.004568,0.004556,0.846212169536287
"14512","SHMAC5_PROSTATE","AZD5991","A-1331852",0.0137,0.004556,0.863684030438274
"14513","SHMAC5_PROSTATE","AZD5991","A-1331852",0.04111,0.004556,0.897663655462426
"14514","SHMAC5_PROSTATE","AZD5991","A-1331852",0.1233,0.004556,0.89334885675398
"14515","SHMAC5_PROSTATE","AZD5991","A-1331852",0.37,0.004556,0.169329563104032
"14516","SHMAC5_PROSTATE","AZD5991","A-1331852",0.004568,0.01367,0.839630910226249
"14517","SHMAC5_PROSTATE","AZD5991","A-1331852",0.0137,0.01367,0.838141502941975
"14518","SHMAC5_PROSTATE","AZD5991","A-1331852",0.04111,0.01367,0.850996246727146
"14519","SHMAC5_PROSTATE","AZD5991","A-1331852",0.1233,0.01367,0.530725651139572
"14520","SHMAC5_PROSTATE","AZD5991","A-1331852",0.37,0.01367,0.0354122084786215
"14521","SHMAC5_PROSTATE","AZD5991","A-1331852",0.004568,0.041,0.833095087262953
"14522","SHMAC5_PROSTATE","AZD5991","A-1331852",0.0137,0.041,0.814272315612745
"14523","SHMAC5_PROSTATE","AZD5991","A-1331852",0.04111,0.041,0.872164463394342
"14524","SHMAC5_PROSTATE","AZD5991","A-1331852",0.1233,0.041,0.540065437002195
"14525","SHMAC5_PROSTATE","AZD5991","A-1331852",0.37,0.041,0.00554920200421873
"14526","SISO_CERVIX","AZD5991","A-1331852",0.004568,0.000506,0.893692660036564
"14527","SISO_CERVIX","AZD5991","A-1331852",0.0137,0.000506,0.898160878567898
"14528","SISO_CERVIX","AZD5991","A-1331852",0.04111,0.000506,0.994717611215901
"14529","SISO_CERVIX","AZD5991","A-1331852",0.1233,0.000506,0.998688141625362
"14530","SISO_CERVIX","AZD5991","A-1331852",0.37,0.000506,0.800348928492254
"14531","SISO_CERVIX","AZD5991","A-1331852",0.004568,0.001519,0.891703746411319
"14532","SISO_CERVIX","AZD5991","A-1331852",0.0137,0.001519,0.87034823352289
"14533","SISO_CERVIX","AZD5991","A-1331852",0.04111,0.001519,0.896139932414491
"14534","SISO_CERVIX","AZD5991","A-1331852",0.1233,0.001519,0.822256135817382
"14535","SISO_CERVIX","AZD5991","A-1331852",0.37,0.001519,0.451285110836637
"14536","SISO_CERVIX","AZD5991","A-1331852",0.004568,0.004556,0.926952804634957
"14537","SISO_CERVIX","AZD5991","A-1331852",0.0137,0.004556,0.92746023657987
"14538","SISO_CERVIX","AZD5991","A-1331852",0.04111,0.004556,0.963407334688084
"14539","SISO_CERVIX","AZD5991","A-1331852",0.1233,0.004556,0.775995423428135
"14540","SISO_CERVIX","AZD5991","A-1331852",0.37,0.004556,0.00928685067894043
"14541","SISO_CERVIX","AZD5991","A-1331852",0.004568,0.01367,0.940067991506412
"14542","SISO_CERVIX","AZD5991","A-1331852",0.0137,0.01367,0.93928248375674
"14543","SISO_CERVIX","AZD5991","A-1331852",0.04111,0.01367,0.91412729411697
"14544","SISO_CERVIX","AZD5991","A-1331852",0.1233,0.01367,0.491113000192945
"14545","SISO_CERVIX","AZD5991","A-1331852",0.37,0.01367,7.82805960690442e-05
"14546","SISO_CERVIX","AZD5991","A-1331852",0.004568,0.041,0.950685707570537
"14547","SISO_CERVIX","AZD5991","A-1331852",0.0137,0.041,0.939755675511806
"14548","SISO_CERVIX","AZD5991","A-1331852",0.04111,0.041,0.660429055364465
"14549","SISO_CERVIX","AZD5991","A-1331852",0.1233,0.041,0.0878053260214334
"14550","SISO_CERVIX","AZD5991","A-1331852",0.37,0.041,0.00181910030087828
"14551","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.000506,0.875063951130591
"14552","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.000506,0.80723342768686
"14553","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.000506,0.753397192422097
"14554","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.000506,0.863576373965053
"14555","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.000506,0.835885674995155
"14556","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.001519,1
"14557","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.001519,0.936652334892161
"14558","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.001519,0.887717772061657
"14559","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.001519,0.980763615469485
"14560","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.001519,0.682881193941225
"14561","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.004556,0.931601410499623
"14562","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.004556,0.839050848720793
"14563","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.004556,0.751590568876551
"14564","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.004556,0.735384743157143
"14565","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.004556,0.453011509629324
"14566","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.01367,0.998544888699481
"14567","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.01367,0.932024776634426
"14568","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.01367,0.846894193822677
"14569","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.01367,0.581803751914551
"14570","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.01367,0.155404518113391
"14571","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.041,0.999772407207438
"14572","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.041,0.938137809459938
"14573","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.041,0.817423090266347
"14574","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.041,0.212570742124367
"14575","SKGI_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.041,0.0190996555757788
"14576","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.000506,0.848671445333371
"14577","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.000506,0.932067078839468
"14578","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.000506,0.799204209473515
"14579","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.000506,0.84207151725488
"14580","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.000506,0.650956773045723
"14581","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.001519,0.786339289861924
"14582","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.001519,0.832290628186139
"14583","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.001519,0.669494511563161
"14584","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.001519,0.645508346960206
"14585","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.001519,0.327536542940336
"14586","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.004556,0.850176790069418
"14587","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.004556,0.906094373193626
"14588","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.004556,0.767517867266233
"14589","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.004556,0.416754259024589
"14590","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.004556,0.0478478796707221
"14591","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.01367,0.779787010962275
"14592","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.01367,0.708025312397942
"14593","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.01367,0.517708506065279
"14594","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.01367,0.208394167465924
"14595","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.01367,0.0570013495542472
"14596","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.041,0.827810914080586
"14597","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.041,0.765537609044528
"14598","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.041,0.497515182878452
"14599","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.041,0.0240620552342113
"14600","SKGII_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.041,0.000953294033891918
"14601","SKGT2_STOMACH","AZD5991","A-1331852",0.004568,0.000506,0.833488874250465
"14602","SKGT2_STOMACH","AZD5991","A-1331852",0.0137,0.000506,0.944460645285794
"14603","SKGT2_STOMACH","AZD5991","A-1331852",0.04111,0.000506,0.924060145411267
"14604","SKGT2_STOMACH","AZD5991","A-1331852",0.1233,0.000506,0.877640016725937
"14605","SKGT2_STOMACH","AZD5991","A-1331852",0.37,0.000506,0.805164109033785
"14606","SKGT2_STOMACH","AZD5991","A-1331852",0.004568,0.001519,0.857810727061444
"14607","SKGT2_STOMACH","AZD5991","A-1331852",0.0137,0.001519,0.975405522908559
"14608","SKGT2_STOMACH","AZD5991","A-1331852",0.04111,0.001519,0.966090991683997
"14609","SKGT2_STOMACH","AZD5991","A-1331852",0.1233,0.001519,0.922052794932523
"14610","SKGT2_STOMACH","AZD5991","A-1331852",0.37,0.001519,0.420699022842313
"14611","SKGT2_STOMACH","AZD5991","A-1331852",0.004568,0.004556,0.851422850537989
"14612","SKGT2_STOMACH","AZD5991","A-1331852",0.0137,0.004556,0.949279226869847
"14613","SKGT2_STOMACH","AZD5991","A-1331852",0.04111,0.004556,0.911449133843871
"14614","SKGT2_STOMACH","AZD5991","A-1331852",0.1233,0.004556,0.74671755934335
"14615","SKGT2_STOMACH","AZD5991","A-1331852",0.37,0.004556,0.164216799805393
"14616","SKGT2_STOMACH","AZD5991","A-1331852",0.004568,0.01367,0.844987266670764
"14617","SKGT2_STOMACH","AZD5991","A-1331852",0.0137,0.01367,0.903822076468653
"14618","SKGT2_STOMACH","AZD5991","A-1331852",0.04111,0.01367,0.836138602038312
"14619","SKGT2_STOMACH","AZD5991","A-1331852",0.1233,0.01367,0.492426954187645
"14620","SKGT2_STOMACH","AZD5991","A-1331852",0.37,0.01367,0.0137112036330209
"14621","SKGT2_STOMACH","AZD5991","A-1331852",0.004568,0.041,0.838343838126999
"14622","SKGT2_STOMACH","AZD5991","A-1331852",0.0137,0.041,0.830960294164822
"14623","SKGT2_STOMACH","AZD5991","A-1331852",0.04111,0.041,0.726836116933441
"14624","SKGT2_STOMACH","AZD5991","A-1331852",0.1233,0.041,0.339918441161443
"14625","SKGT2_STOMACH","AZD5991","A-1331852",0.37,0.041,0.00185878818939438
"14626","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.004568,0.000506,0.671849836898208
"14627","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.0137,0.000506,0.746635407206888
"14628","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.04111,0.000506,0.73025586418273
"14629","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.1233,0.000506,0.814936915262171
"14630","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.37,0.000506,0.943420871139267
"14631","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.004568,0.001519,0.747373552808775
"14632","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.0137,0.001519,0.81160850784568
"14633","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.04111,0.001519,0.946497618583472
"14634","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.1233,0.001519,0.84397956399818
"14635","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.37,0.001519,0.975048933062364
"14636","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.004568,0.004556,0.736239777673393
"14637","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.0137,0.004556,0.781734756500039
"14638","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.04111,0.004556,0.903185490348384
"14639","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.1233,0.004556,0.78243149015844
"14640","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.37,0.004556,0.92431121258866
"14641","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.004568,0.01367,0.716730896088819
"14642","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.0137,0.01367,0.7616736052045
"14643","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.04111,0.01367,0.881568750078125
"14644","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.1233,0.01367,0.748388193196497
"14645","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.37,0.01367,0.88178093845776
"14646","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.004568,0.041,0.860471712687609
"14647","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.0137,0.041,0.872178894536368
"14648","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.04111,0.041,0.926040188899337
"14649","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.1233,0.041,0.654558886288788
"14650","SKGT4_OESOPHAGUS","AZD5991","A-1331852",0.37,0.041,0.325228280052869
"14651","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.000506,0.929231224024329
"14652","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.000506,0.946658853882565
"14653","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.000506,0.989949364332766
"14654","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.000506,0.95096216977689
"14655","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.000506,0.295275371160628
"14656","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.001519,0.922637706516409
"14657","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.001519,0.921896464731299
"14658","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.001519,0.978826673996844
"14659","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.001519,0.891022888809188
"14660","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.001519,0.110874277119172
"14661","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.004556,0.915398650260838
"14662","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.004556,0.88746068323655
"14663","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.004556,0.914899661179254
"14664","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.004556,0.572833927578847
"14665","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.004556,1.037439572793e-08
"14666","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.01367,0.897278778155338
"14667","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.01367,0.776055964901834
"14668","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.01367,0.439289750885234
"14669","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.01367,0.0964369855043459
"14670","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.01367,0.0081974416555885
"14671","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.004568,0.041,0.88561264834283
"14672","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.0137,0.041,0.58679514487318
"14673","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.04111,0.041,0.0725915565634764
"14674","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.1233,0.041,0.00385516826284928
"14675","SKN_ENDOMETRIUM","AZD5991","A-1331852",0.37,0.041,5.02322903732864e-05
"14676","SNU638_STOMACH","AZD5991","A-1331852",0.004568,0.000506,0.974234674727151
"14677","SNU638_STOMACH","AZD5991","A-1331852",0.0137,0.000506,0.913490225787555
"14678","SNU638_STOMACH","AZD5991","A-1331852",0.04111,0.000506,1
"14679","SNU638_STOMACH","AZD5991","A-1331852",0.1233,0.000506,1
"14680","SNU638_STOMACH","AZD5991","A-1331852",0.37,0.000506,1
"14681","SNU638_STOMACH","AZD5991","A-1331852",0.004568,0.001519,0.942084941501348
"14682","SNU638_STOMACH","AZD5991","A-1331852",0.0137,0.001519,0.909693676870589
"14683","SNU638_STOMACH","AZD5991","A-1331852",0.04111,0.001519,0.972611044413061
"14684","SNU638_STOMACH","AZD5991","A-1331852",0.1233,0.001519,0.92189047566941
"14685","SNU638_STOMACH","AZD5991","A-1331852",0.37,0.001519,0.814110392192825
"14686","SNU638_STOMACH","AZD5991","A-1331852",0.004568,0.004556,0.889999249219653
"14687","SNU638_STOMACH","AZD5991","A-1331852",0.0137,0.004556,0.923455494832939
"14688","SNU638_STOMACH","AZD5991","A-1331852",0.04111,0.004556,0.999999999999994
"14689","SNU638_STOMACH","AZD5991","A-1331852",0.1233,0.004556,0.999999985539149
"14690","SNU638_STOMACH","AZD5991","A-1331852",0.37,0.004556,0.965909965252814
"14691","SNU638_STOMACH","AZD5991","A-1331852",0.004568,0.01367,0.804392152283727
"14692","SNU638_STOMACH","AZD5991","A-1331852",0.0137,0.01367,0.928074785086502
"14693","SNU638_STOMACH","AZD5991","A-1331852",0.04111,0.01367,1
"14694","SNU638_STOMACH","AZD5991","A-1331852",0.1233,0.01367,0.999999582023266
"14695","SNU638_STOMACH","AZD5991","A-1331852",0.37,0.01367,0.999999986653456
"14696","SNU638_STOMACH","AZD5991","A-1331852",0.004568,0.041,0.701325737658663
"14697","SNU638_STOMACH","AZD5991","A-1331852",0.0137,0.041,0.928110792608754
"14698","SNU638_STOMACH","AZD5991","A-1331852",0.04111,0.041,0.988451735487178
"14699","SNU638_STOMACH","AZD5991","A-1331852",0.1233,0.041,0.861908881592069
"14700","SNU638_STOMACH","AZD5991","A-1331852",0.37,0.041,0.869611524428881
"14701","SUSA_TESTIS","AZD5991","A-1331852",0.004568,0.000506,0.796453906641519
"14702","SUSA_TESTIS","AZD5991","A-1331852",0.0137,0.000506,0.851367004021319
"14703","SUSA_TESTIS","AZD5991","A-1331852",0.04111,0.000506,0.718873118446676
"14704","SUSA_TESTIS","AZD5991","A-1331852",0.1233,0.000506,0.808537529869195
"14705","SUSA_TESTIS","AZD5991","A-1331852",0.37,0.000506,0.0998287390207566
"14706","SUSA_TESTIS","AZD5991","A-1331852",0.004568,0.001519,0.709016282264117
"14707","SUSA_TESTIS","AZD5991","A-1331852",0.0137,0.001519,0.61711401869417
"14708","SUSA_TESTIS","AZD5991","A-1331852",0.04111,0.001519,0.322199957728735
"14709","SUSA_TESTIS","AZD5991","A-1331852",0.1233,0.001519,0.0665847113819239
"14710","SUSA_TESTIS","AZD5991","A-1331852",0.37,0.001519,0.0101152945529703
"14711","SUSA_TESTIS","AZD5991","A-1331852",0.004568,0.004556,0.220780606744797
