"","ccle_name","XPR_GPX4","culture","pert1","pert2","dose1","dose2","anchor.fitted","library.fitted","combination.fitted","S"
"4193","VAESBJ_SOFT_TISSUE",-0.778540309849455,"PR300","ML210","ferrostatin-1",3.333,10,1,0.01075496535285,0.886288307767067,-0.875533342414217
"4194","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.811266321563334,1,-0.188733678436666
"4195","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.77854027510538,1,-0.22145972489462
"4196","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.74192192692557,1,-0.25807807307443
"4197","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.701595548673414,1,-0.298404451326586
"4198","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",1.111,10,1,0.657869938102156,1,-0.342130061897844
"4199","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",10,10,1,0.562557977706298,1,-0.437442022293702
"4200","PFSK1_CENTRAL_NERVOUS_SYSTEM",-1.38547392457809,"PR300","ML210","ferrostatin-1",3.333,10,1,0.611279163569673,1,-0.388720836430327
"4201","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.998189974740572,1,-0.00181002525942808
"4202","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.982627327915605,1,-0.0173726720843952
"4203","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.85279799708093,1,-0.14720200291907
"4204","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.372735675358294,1,-0.627264324641706
"4205","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",1.111,10,1,0.0574377417630178,1,-0.942562258236982
"4206","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",10,10,1,0.000639836500834511,1,-0.999360163499165
"4207","CAL72_BONE",-0.897514079776697,"PR300","ML210","ferrostatin-1",3.333,10,1,0.00620808461565354,1,-0.993791915384346
"4208","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.763073722974926,0.988997868295416,-0.22592414532049
"4209","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.722023372166352,0.980698377012313,-0.25867500484596
"4210","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.676844613169653,0.966340204647233,-0.28949559147758
"4211","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.628136014595863,0.941952788083759,-0.313816773487895
"4212","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",1.111,10,1,0.576673154702304,0.901689411784143,-0.325016257081839
"4213","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",10,10,1,0.469748503130559,0.745504740513548,-0.275756237382989
"4214","OCIC4P_OVARY",-0.905459927687548,"PR300","ML210","ferrostatin-1",3.333,10,1,0.523482300310124,0.838279875647397,-0.314797575337273
"4215","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",0.01372,10,0.939399223526244,0.692033534134397,0.576100964725015,0.07399479989496
"4216","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",0.04115,10,0.939399223526244,0.517247767761341,0.615626483885069,-0.0983787161237273
"4217","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",0.1235,10,0.939399223526244,0.338039419244276,0.653703953408707,-0.315664534164431
"4218","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",0.3704,10,0.939399223526244,0.195816359095566,0.689887739965212,-0.494071380869647
"4219","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",1.111,10,0.939399223526244,0.104021584450364,0.723890369882395,-0.61986878543203
"4220","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",10,10,0.939399223526244,0.0257066396749218,0.784554085551987,-0.758847445877066
"4221","RH28_SOFT_TISSUE",-1.34375878772114,"PR300","ML210","ferrostatin-1",3.333,10,0.939399223526244,0.0524456548569259,0.755491103135566,-0.70304544827864
"4222","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.700542995868843,1,-0.299457004131157
"4223","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.611318234005721,1,-0.388681765994279
"4224","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.513895015572752,1,-0.486104984427248
"4225","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.415463603558887,1,-0.584536396441113
"4226","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",1.111,10,1,0.323337718706543,0.9999999999997,-0.676662281293157
"4227","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",10,10,1,0.177592694800692,0.962677054077509,-0.785084359276817
"4228","RHJT_SOFT_TISSUE",-0.897046085241013,"PR300","ML210","ferrostatin-1",3.333,10,1,0.243130788371995,0.99999989223262,-0.756869103860625
"4229","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.999999952119636,0.817914149550485,0.0474993762162986
"4230","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.999997248566543,0.775957800153014,0.0742939055017517
"4231","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.999841535495189,0.727523700870166,0.0724968114994894
"4232","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.990975496731587,0.673066189234122,0
"4233","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",1.111,10,1,0.656410675301979,0.613501717933659,0
"4234","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",10,10,1,0.00057695402183469,0.48547562529391,-0.484898671272076
"4235","TTC442_SOFT_TISSUE",-0.889011153077892,"PR300","ML210","ferrostatin-1",3.333,10,1,0.0321479281573896,0.550324708024781,-0.518176779867392
"4236","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",0.01372,10,0.968493520795745,0.999962773701898,0.875250297356597,0.0932071700106334
"4237","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",0.04115,10,0.968493520795745,0.999203224346765,0.859378217742532,0.108343630995528
"4238","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",0.1235,10,0.968493520795745,0.983176552600056,0.841840756523601,0.110359364467851
"4239","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",0.3704,10,0.968493520795745,0.731799701577682,0.822580089097281,-0.0907803875195987
"4240","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",1.111,10,0.968493520795745,0.11297360644912,0.801525048204883,-0.688551441755763
"4241","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",10,10,0.968493520795745,0.000277062472492308,0.753923609824561,-0.753646547352068
"4242","RH4_SOFT_TISSUE",-0.891139333358513,"PR300","ML210","ferrostatin-1",3.333,10,0.968493520795745,0.00590686315495011,0.778639825624503,-0.772732962469553
"4243","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",0.01372,10,0.928572100656349,0.999978448048652,0.939804178201616,-0.0112320775452666
"4244","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",0.04115,10,0.928572100656349,0.999893624553281,0.929268024124553,-0.000695923468204129
"4245","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",0.1235,10,0.928572100656349,0.999474636321655,0.917042739122272,0.0110415234796669
"4246","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",0.3704,10,0.928572100656349,0.997412159257545,0.902934467846348,0.0232346360956154
"4247","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",1.111,10,0.928572100656349,0.987353597493683,0.886721806421909,0.0301071976934034
"4248","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",10,10,0.928572100656349,0.761989351019788,0.847154346503872,-0.0851649954840837
"4249","SNU1544_LARGE_INTESTINE",-0.0863999197304327,"PR300","ML210","ferrostatin-1",3.333,10,0.928572100656349,0.940515311587093,0.868193229100041,0.00514304947984567
"4250","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",0.01372,10,1,1,1,0
"4251","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",0.04115,10,1,1,1,0
"4252","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",0.1235,10,1,1,1,0
"4253","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",0.3704,10,1,1,1,0
"4254","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",1.111,10,1,1,1,0
"4255","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",10,10,1,1,1,0
"4256","93T449_SOFT_TISSUE",-0.739840031732154,"PR300","ML210","ferrostatin-1",3.333,10,1,1,1,0
"4257","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.923031940235663,0.967372293655316,-0.0443403534196527
"4258","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.829581060348481,0.954092590488095,-0.124511530139614
"4259","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.663854070379057,0.935754242700695,-0.271900172321639
"4260","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.444955715728314,0.910793191954047,-0.465837476225734
"4261","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",1.111,10,1,0.245503936233093,0.877401586332569,-0.631897650099476
"4262","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",10,10,1,0.0508617854273606,0.778558612712722,-0.727696827285361
"4263","94T778_SOFT_TISSUE",-0.742302703925966,"PR300","ML210","ferrostatin-1",3.333,10,1,0.11664945608818,0.833783788234643,-0.717134332146464
"4264","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",0.01372,10,0.806858342966346,0.999999356338837,0.628024937712394,0.178832885910572
"4265","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",0.04115,10,0.806858342966346,0.999991638502566,0.630117214695034,0.176734381727347
"4266","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",0.1235,10,0.806858342966346,0.999891225403093,0.632205845120084,0.174564732155244
"4267","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",0.3704,10,0.806858342966346,0.99858887909872,0.634288248616365,0.171431519677848
"4268","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",1.111,10,0.806858342966346,0.981971061686181,0.636365813302504,0.155945730370511
"4269","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",10,10,0.806858342966346,0.243747865979514,0.640506518801572,-0.396758652822058
"4270","95T1000_SOFT_TISSUE",-0.715841278637714,"PR300","ML210","ferrostatin-1",3.333,10,0.806858342966346,0.807335399782553,0.638438642484648,0.0129666604019746
"4271","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.995964509202109,0.784164775997796,0.115580979796242
"4272","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.98771829903846,0.791898702328437,0.100733888351573
"4273","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.96322005141379,0.799430765451133,0.0724483470845045
"4274","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.895112400715147,0.806752301292584,0.00795084115782063
"4275","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",1.111,10,1,0.735498021750911,0.813869374693447,-0.0783713529425365
"4276","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",10,10,1,0.227849833718722,0.827496176010608,-0.599646342291886
"4277","ICC10_BILIARY_TRACT",-0.718597072032646,"PR300","ML210","ferrostatin-1",3.333,10,1,0.475308719607819,0.820783678904162,-0.345474959296343
"4278","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",0.01372,10,0.990220178468638,0.974206937994828,0.880607695138414,0.0840716728682103
"4279","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",0.04115,10,0.990220178468638,0.953309871359734,0.862959335244802,0.081027335708948
"4280","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",0.1235,10,0.990220178468638,0.916898454277797,0.843154501401156,0.0647768496314224
"4281","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",0.3704,10,0.990220178468638,0.856416190931028,0.82109520110327,0.0269453923238839
"4282","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",1.111,10,0.990220178468638,0.76326995401867,0.796679443298076,-0.0334094892794057
"4283","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",10,10,0.990220178468638,0.4850397788056,0.740653707802167,-0.255613928996567
"4284","ICC12_BILIARY_TRACT",-0.961609299852368,"PR300","ML210","ferrostatin-1",3.333,10,0.990220178468638,0.63539778336165,0.76986090519709,-0.134463121835441
"4285","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.983256844861795,0.866089311247816,0.0208792241481779
"4286","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.966062277072217,0.813348191858173,0.0675174703508129
"4287","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.93239623749004,0.745884315766354,0.118100413102074
"4288","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.869883862492262,0.664160404587452,0.158139402598726
"4289","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",1.111,10,1,0.764175764280922,0.571253404818853,0.165478271331393
"4290","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",10,10,1,0.43216223000676,0.376825364623582,0.0509250837849218
"4291","ICC137_BILIARY_TRACT",-0.833741499409363,"PR300","ML210","ferrostatin-1",3.333,10,1,0.610965185393605,0.473020961714085,0.125372350674485
"4292","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",0.01372,10,0.977581489883668,0.700963203040236,0.993234047216896,-0.29227084417666
"4293","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",0.04115,10,0.977581489883668,0.84338373378134,0.98964868389069,-0.14626495010935
"4294","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",0.1235,10,0.977581489883668,0.925245430172048,0.984189691367104,-0.0589442611950562
"4295","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",0.3704,10,0.977581489883668,0.966024939731893,0.975928014914501,-0.0099030751826078
"4296","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",1.111,10,0.977581489883668,0.984922290063924,0.963508031245332,0
"4297","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",10,10,0.977581489883668,0.99710900184303,0.918009627671243,0.0567456759268833
"4298","ICC4_BILIARY_TRACT",-0.579106343284203,"PR300","ML210","ferrostatin-1",3.333,10,0.977581489883668,0.993381617527728,0.945037156253108,0.0260743254326968
"4299","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",0.01372,10,0.662868712620318,0.838073302523894,1,-0.337131287379682
"4300","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",0.04115,10,0.662868712620318,0.839794020486751,1,-0.337131287379682
"4301","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",0.1235,10,0.662868712620318,0.841500913319,1,-0.337131287379682
"4302","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",0.3704,10,0.662868712620318,0.843191981414994,1,-0.337131287379682
"4303","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",1.111,10,0.662868712620318,0.844868469880995,1,-0.337131287379682
"4304","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",10,10,0.662868712620318,0.848178207365928,1,-0.337131287379682
"4305","ICC8_BILIARY_TRACT",-0.896031409872082,"PR300","ML210","ferrostatin-1",3.333,10,0.662868712620318,0.846530567898718,1,-0.337131287379682
"4306","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",0.01372,10,0.838467325144796,0.998279561272626,0.94003029029359,-0.101562965148793
"4307","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",0.04115,10,0.838467325144796,0.995003478507856,0.916037699506697,-0.0775703743619002
"4308","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",0.1235,10,0.838467325144796,0.985570182844391,0.883612449081563,-0.0451451239367665
"4309","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",0.3704,10,0.838467325144796,0.959085673504996,0.840870456044693,-0.00240313089989663
"4310","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",1.111,10,0.838467325144796,0.889435608965816,0.786224393874596,0
"4311","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",10,10,0.838467325144796,0.486383110649747,0.640458856128579,-0.154075745478832
"4312","ICC9_BILIARY_TRACT",-0.397847078393848,"PR300","ML210","ferrostatin-1",3.333,10,0.838467325144796,0.734056611242017,0.719069822063694,0
"4313","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.939138082778123,0.95242688155628,-0.0132887987781574
"4314","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.910649052514301,0.938809576804321,-0.0281605242900197
"4315","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.870633533313508,0.921603910191277,-0.0509703768777692
"4316","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.816350236644917,0.900089957821735,-0.0837397211768176
"4317","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",1.111,10,1,0.745929646293861,0.873480100514102,-0.127550454220241
"4318","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",10,10,1,0.561502111240607,0.802135764475146,-0.240633653234539
"4319","G415_BILIARY_TRACT",-0.24856620130556,"PR300","ML210","ferrostatin-1",3.333,10,1,0.659745253309457,0.84102886902755,-0.181283615718092
"4320","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",0.01372,10,1,1,0.979882474292086,0
"4321","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",0.04115,10,1,1,0.973454238596344,0
"4322","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",0.1235,10,1,1,0.96503958592767,0
"4323","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",0.3704,10,1,1,0.954091055363475,0
"4324","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",1.111,10,1,1,0.939925904035237,0
"4325","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",10,10,1,1,0.898653279482175,0
"4326","HKGZCC_BILIARY_TRACT",-0.388039485897517,"PR300","ML210","ferrostatin-1",3.333,10,1,1,0.921745222014697,0
"4327","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",0.01372,10,0.708695028949434,0.788948936152254,0.917034064348247,-0.208339035398812
"4328","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",0.04115,10,0.708695028949434,0.771523648673193,0.87544447705236,-0.166749448102926
"4329","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",0.1235,10,0.708695028949434,0.753098725415854,0.81712343036568,-0.108428401416246
"4330","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",0.3704,10,0.708695028949434,0.733713024262942,0.739670266574642,-0.0309752376252078
"4331","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",1.111,10,0.708695028949434,0.713382811684657,0.643708127922045,0
"4332","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",10,10,0.708695028949434,0.670065807662312,0.422086213252182,0.0527860937070863
"4333","KMCH1_BILIARY_TRACT",-0.349262445857638,"PR300","ML210","ferrostatin-1",3.333,10,0.708695028949434,0.692148143226204,0.534609722081132,0
"4334","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.923313680010227,0.95977246212444,-0.0364587821142139
"4335","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.898682407811645,0.945411363579513,-0.0467289557678675
"4336","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.867256182664001,0.926304097166497,-0.0590479145024957
"4337","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.827975232570459,0.901225246628931,-0.0732500140584724
"4338","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",1.111,10,1,0.780014556800435,0.86881763129883,-0.0888030744983958
"4339","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",10,10,1,0.658009425779394,0.777243380345037,-0.119233954565642
"4340","RBE_BILIARY_TRACT",-0.0527325926539427,"PR300","ML210","ferrostatin-1",3.333,10,1,0.72314333867543,0.827801261638017,-0.104657922962587
"4341","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.998188895180507,0.963108333163278,0
"4342","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.994520643628088,0.951032765547573,0
"4343","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.98353450483634,0.935259651667508,0
"4344","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.951624670009874,0.914874771331964,0
"4345","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",1.111,10,1,0.866271271910721,0.888831805493155,-0.0225605335824333
"4346","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",10,10,1,0.412492177405278,0.815648575470204,-0.403156398064926
"4347","SG231_BILIARY_TRACT",-0.432858782800705,"PR300","ML210","ferrostatin-1",3.333,10,1,0.680790456013969,0.856068781362932,-0.175278325348963
"4348","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.995041662696127,0.919966277091391,0
"4349","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.987684042767986,0.910537199493088,0
"4350","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.969724669023442,0.90011140248272,0
"4351","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.927536853897526,0.888626629493041,0
"4352","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",1.111,10,1,0.836464608067392,0.876002207336676,-0.0395375992692848
"4353","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",10,10,1,0.449465959764839,0.847054808984208,-0.397588849219369
"4354","SSP25_BILIARY_TRACT",-0.443335772208977,"PR300","ML210","ferrostatin-1",3.333,10,1,0.67143991672418,0.862166366517752,-0.190726449793573
"4355","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.883703547973797,0.809145314047356,0.0621426875684499
"4356","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.840270063070664,0.825410054988502,0.0089866307821791
"4357","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.784533134712006,0.840570443073637,-0.0560373083616302
"4358","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.715968381388791,0.854637895789117,-0.138669514400326
"4359","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",1.111,10,1,0.635709275312975,0.867660540316012,-0.231951265003037
"4360","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",10,10,1,0.455396983198073,0.89075112368173,-0.435354140483658
"4361","TGBC1TKB_BILIARY_TRACT",-0.761364232914719,"PR300","ML210","ferrostatin-1",3.333,10,1,0.547101795438884,0.879682655355004,-0.33258085991612
"4362","TGBC52TKB_BILIARY_TRACT",-1.05021170617098,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.949342655262704,0.663307796587454,0.23199967625725
"4363","TGBC52TKB_BILIARY_TRACT",-1.05021170617098,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.91530758528047,0.668993275418749,0.208744059880861
"4364","TGBC52TKB_BILIARY_TRACT",-1.05021170617098,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.861697142537099,0.674633151771408,0.16473765547041
"4365","TGBC52TKB_BILIARY_TRACT",-1.05021170617098,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.78228291727567,0.680219449224302,0.0906570648835272
"4366","TGBC52TKB_BILIARY_TRACT",-1.05021170617098,"PR300","ML210","ferrostatin-1",1.111,10,1,0.674484148551931,0.685754961583776,-0.0112708130318447
