ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,antagonism_count_across_doses
RCC10RGB_KIDNEY,ACH-000189,ML210,ferrostatin-1,3.333,10,0.0911391213392536,1,1,0.0911391213392536,1.00531151732679,1.0517240732579,-0.908860878660746,-3.45578572798702,0.0911391213392536,0.0911391213392536,-1.11801049836908,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,0.01372,10,1,1,0.948291001274341,1.30631908952324,1.07490882667154,0.948291001274341,0.0517089987256588,0.0765982491889849,1,1,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,0.04115,10,1,1,1,1.10559705024251,1.07490882667154,1.03233416190633,0,0,1,1,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,0.1235,10,1,1,1,1.00750423220142,1.07490882667154,1.10611175394139,0,0,1,1,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,0.3704,10,0.465344955656104,1,1,0.465344955656104,1.07490882667154,1.07366465001115,-0.534655044343896,-1.10362752638412,0.465344955656104,0.465344955656104,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,1.111,10,0.168540495056053,1,1,0.168540495056053,1.07490882667154,1.05752768221672,-0.831459504943947,-2.56883282693728,0.168540495056053,0.168540495056053,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,10,10,0.167351493764167,1,1,0.167351493764167,1.07490882667154,1.02532729226648,-0.832648506235833,-2.57904666644112,0.167351493764167,0.167351493764167,-1.16083510845864,0
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000922,ML210,ferrostatin-1,3.333,10,0.147267023526925,1,1,0.147267023526925,1.07490882667154,1.09615293468498,-0.852732976473075,-2.76349368094497,0.147267023526925,0.147267023526925,-1.16083510845864,0
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,0.01372,10,0.946326934174589,1,0.72592434911772,0.946326934174589,1.16648433223081,0.72592434911772,0.220402585056868,0.382519479389507,0.946326934174589,0.946326934174589,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,0.04115,10,0.961470106144284,1,0.762730703416176,0.961470106144284,1.16648433223081,0.762730703416176,0.198739402728108,0.334068226215141,0.961470106144284,0.961470106144284,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,0.1235,10,1,1,1,1.03480714910054,1.16648433223081,1.00993863648468,0,0,1,1,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,0.3704,10,0.693965374192713,1,0.717463947851023,0.693965374192713,1.16648433223081,0.717463947851023,-0.0234985736583095,-0.0480426585287391,0.693965374192713,0.693965374192713,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,1.111,10,0.668123388030796,1,0.85379829565433,0.668123388030796,1.16648433223081,0.85379829565433,-0.185674907623534,-0.35378072061843,0.668123388030796,0.668123388030796,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,10,10,0.606774699107443,1,0.89996512719384,0.606774699107443,1.16648433223081,0.89996512719384,-0.293190428086396,-0.568708169153554,0.606774699107443,0.606774699107443,NA,2
RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001638,ML210,ferrostatin-1,3.333,10,0.66650896010727,1,1,0.66650896010727,1.16648433223081,1.02867980583002,-0.333491039892731,-0.58530382480127,0.66650896010727,0.66650896010727,NA,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,0.01372,10,1,0.95350627427624,1,1.03726852968397,0.95350627427624,1.16948830445606,-0.0464937257237603,-0.0686856630746224,0.95350627427624,0.95350627427624,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,0.04115,10,1,0.95350627427624,0.752718084302854,1.17979756275231,0.95350627427624,0.752718084302854,0.200788189973386,0.341132798698915,0.95350627427624,0.95350627427624,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,0.1235,10,0.830444231743123,0.95350627427624,0.734673108702932,0.830444231743123,0.95350627427624,0.734673108702932,0.0571606767006476,0.108095156061847,0.791833785403579,0.830444231743123,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,0.3704,10,1,0.95350627427624,0.68644170424854,1.12192068332993,0.95350627427624,0.68644170424854,0.267064570027699,0.474105226462417,0.95350627427624,0.95350627427624,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,1.111,10,0.813424733628692,0.95350627427624,0.859263859326564,0.813424733628692,0.95350627427624,0.859263859326564,-0.0458391256978717,-0.0790923572688609,0.775605587166437,0.813424733628692,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,10,10,0.534039074642755,0.95350627427624,0.836311284872315,0.534039074642755,0.95350627427624,0.836311284872315,-0.30227221022956,-0.647094725208966,0.509209608380544,0.534039074642755,0.0582671398749206,2
RCM1_LARGE_INTESTINE,ACH-000565,ML210,ferrostatin-1,3.333,10,0.525037279937841,0.95350627427624,1,0.525037279937841,0.95350627427624,1.09416773291353,-0.474962720062159,-0.929508230828663,0.500626340649662,0.525037279937841,0.0582671398749206,2
RDES_BONE,ACH-000041,ML210,ferrostatin-1,0.01372,10,0.835974048947532,0.91193328634309,0.949348592389383,0.835974048947532,0.91193328634309,0.949348592389383,-0.113374543441851,-0.183479771787592,0.762352561754262,0.835974048947532,-1.01302730553915,0
RDES_BONE,ACH-000041,ML210,ferrostatin-1,0.04115,10,0.899659501276869,0.91193328634309,1,0.899659501276869,0.91193328634309,1.06471440340054,-0.100340498723131,-0.152549014298193,0.820429445589201,0.899659501276869,-1.01302730553915,0
RDES_BONE,ACH-000041,ML210,ferrostatin-1,0.1235,10,0.89721925155854,0.91193328634309,0.730513861299687,0.89721925155854,0.91193328634309,0.730513861299687,0.0876902393443804,0.163549119657723,0.818204100644068,0.89721925155854,-1.01302730553915,0
