ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,qval_S.emp.onlyAntagonism,qval_S.emp,is_antagonistic,antagonism_count_across_doses
253JBV_URINARY_TRACT,ACH-000026,ML210,ferrostatin-1,10,10,0.497938205105231,1,0.768557144743355,0.497938205105231,1.08160248251242,0.768557144743355,-0.270618939638123,-0.626185820274868,0.497938205105231,0.497938205105231,NA,0.0457,0.0914,1,3
253JBV_URINARY_TRACT,ACH-000026,ML210,ferrostatin-1,3.333,10,0.523912660072178,1,0.921360615174164,0.523912660072178,1.08160248251242,0.921360615174164,-0.397447955101987,-0.81443960488739,0.523912660072178,0.523912660072178,NA,0.0114,0.0228,1,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,0.01372,10,1,1,1,1.16227245591913,1.09388533597671,1.06346191552545,0,0,1,1,-0.66297659345285,0.7261,1.4522,0,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,0.04115,10,0.903628812319532,1,1,0.903628812319532,1.09388533597671,1.09994940668307,-0.0963711876804679,-0.146197822908238,0.903628812319532,0.903628812319532,-0.66297659345285,0.2971,0.5942,0,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,0.1235,10,1,1,0.900421412484647,1.06167121241648,1.09388533597671,0.900421412484647,0.0995785875153528,0.15132772965671,1,1,-0.66297659345285,0.8877,0.2246,0,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,0.3704,10,0.729314256121244,1,0.765135755998517,0.729314256121244,1.09388533597671,0.765135755998517,-0.0358214998772723,-0.0691751489037928,0.729314256121244,0.729314256121244,-0.66297659345285,0.4735,0.947,0,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,1.111,10,0.725077330673318,1,0.93610926595014,0.725077330673318,1.09388533597671,0.93610926595014,-0.211031935276822,-0.368542066953135,0.725077330673318,0.725077330673318,-0.66297659345285,0.0774,0.1548,1,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,10,10,0.520368474624838,1,0.932433118112761,0.520368474624838,1.09388533597671,0.932433118112761,-0.412064643487923,-0.841466684737677,0.520368474624838,0.520368474624838,-0.66297659345285,0.0025,0.005,1,3
253J_URINARY_TRACT,ACH-000011,ML210,ferrostatin-1,3.333,10,0.482861520952428,1,0.870406833105739,0.482861520952428,1.09388533597671,0.870406833105739,-0.387545312153311,-0.85008038218963,0.482861520952428,0.482861520952428,-0.66297659345285,0.0026,0.0052,1,3
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.01372,10,1,0.843329738783834,1,1.03632673628204,0.843329738783834,1.04501577206946,-0.156670261216166,-0.24583126503057,0.843329738783834,0.843329738783834,-1.39261570501786,0.1805,0.361,0,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.04115,10,1,0.843329738783834,0.96113641053279,1.00265455242259,0.843329738783834,0.96113641053279,-0.117806671748957,-0.188644372040317,0.843329738783834,0.843329738783834,-1.39261570501786,0.2836,0.5672,0,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.1235,10,0.983151191600134,0.843329738783834,1,0.983151191600134,0.843329738783834,1.05592852934967,-0.156670261216166,-0.24583126503057,0.829120637597156,0.843329738783834,-1.39261570501786,0.1805,0.361,0,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.3704,10,0.613319175350576,0.843329738783834,0.912867726103287,0.613319175350576,0.843329738783834,0.912867726103287,-0.299548550752711,-0.57376777247685,0.517230299939518,0.613319175350576,-1.39261570501786,0.0308,0.0616,1,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,1.111,10,0.303130130162223,0.843329738783834,1,0.303130130162223,0.843329738783834,1.01921702912175,-0.696869869837777,-1.72199083638034,0.255638653487217,0.303130130162223,-1.39261570501786,0,0,1,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,10,10,0.102395394060049,0.843329738783834,1,0.102395394060049,0.843329738783834,1.20961862362096,-0.897604605939951,-3.2877772732621,0.0863530809253288,0.102395394060049,-1.39261570501786,0,0,1,4
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,3.333,10,0.151889724223331,0.843329738783834,1,0.151889724223331,0.843329738783834,1.11859599067266,-0.848110275776669,-2.71890382421459,0.12809312145321,0.151889724223331,-1.39261570501786,0,0,1,4
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.01372,10,1,1,1,1.38925505796121,1.16300443975303,1.07502757730101,0,0,1,1,-1.00309301385993,0.7268,1.4536,0,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.04115,10,1,1,1,1.32303284393182,1.16300443975303,1.25165445120432,0,0,1,1,-1.00309301385993,0.7268,1.4536,0,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.1235,10,1,1,1,1.15008512891342,1.16300443975303,1.15889712336375,0,0,1,1,-1.00309301385993,0.7268,1.4536,0,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.3704,10,1,1,1,1.08845136011888,1.16300443975303,1.02757284913019,0,0,1,1,-1.00309301385993,0.7268,1.4536,0,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,1.111,10,0.764063285977005,1,1,0.764063285977005,1.16300443975303,1.20047057083004,-0.235936714022995,-0.388235955862106,0.764063285977005,0.764063285977005,-1.00309301385993,0.0368,0.0736,1,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,10,10,0.466313312829781,1,1,0.466313312829781,1.16300443975303,1.31988472318042,-0.533686687170219,-1.10062847696306,0.466313312829781,0.466313312829781,-1.00309301385993,0,0,1,3
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,3.333,10,0.551183865312441,1,0.937592190951893,0.551183865312441,1.16300443975303,0.937592190951893,-0.386408325639451,-0.766426896888636,0.551183865312441,0.551183865312441,-1.00309301385993,0.0039,0.0078,1,3
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.01372,10,0.987193105382479,0.923184475462199,1,0.987193105382479,0.923184475462199,1.06480413983223,-0.0768155245378007,-0.115309131478073,0.911361349172423,0.923184475462199,-0.0350553181709934,0.4248,0.8496,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.04115,10,0.90265155883318,0.923184475462199,1,0.90265155883318,0.923184475462199,1.16044209428012,-0.0973484411668196,-0.147758908239764,0.833313905866546,0.90265155883318,-0.0350553181709934,0.3887,0.7774,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.1235,10,1,0.923184475462199,0.92047817370261,1.11316587799684,0.923184475462199,0.92047817370261,0.0027063017595893,0.0042354504862869,0.923184475462199,0.923184475462199,-0.0350553181709934,0.7295,0.541,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.3704,10,0.833445253311761,0.923184475462199,0.875674678004908,0.833445253311761,0.923184475462199,0.875674678004908,-0.0422294246931476,-0.071307557849276,0.769423719005078,0.833445253311761,-0.0350553181709934,0.4978,0.9956,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,1.111,10,0.612905080667262,0.923184475462199,0.763805391475377,0.612905080667262,0.923184475462199,0.763805391475377,-0.150900310808115,-0.317541439511853,0.565824455403923,0.612905080667262,-0.0350553181709934,0.2767,0.5534,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,10,10,0.694371388849483,0.923184475462199,0.816175845005759,0.694371388849483,0.923184475462199,0.816175845005759,-0.121804456156276,-0.233172510554774,0.641032886390969,0.694371388849483,-0.0350553181709934,0.3586,0.7172,0,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,3.333,10,0.582771239594717,0.923184475462199,0.715955675012949,0.582771239594717,0.923184475462199,0.715955675012949,-0.133184435418232,-0.296940592096087,0.538005361139704,0.582771239594717,-0.0350553181709934,0.3033,0.6066,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.01372,10,1,1,0.951392122322237,1.13350978645085,1.00498857774669,0.951392122322237,0.0486078776777629,0.0718880152814393,1,1,-0.345300406452443,0.8033,0.3934,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.04115,10,0.880198941429972,1,0.974406855205399,0.880198941429972,1.00498857774669,0.974406855205399,-0.0942079137754268,-0.146694646336079,0.880198941429972,0.880198941429972,-0.345300406452443,0.3432,0.6864,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.1235,10,1,1,0.891297145289666,1.11445893614778,1.00498857774669,0.891297145289666,0.108702854710334,0.166021609752485,1,1,-0.345300406452443,0.8867,0.2266,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.3704,10,0.881390125251009,1,0.808630674231425,0.881390125251009,1.00498857774669,0.808630674231425,0.0727594510195833,0.124299802126093,0.881390125251009,0.881390125251009,-0.345300406452443,0.8375,0.325,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,1.111,10,0.861191202310812,1,0.812908957907769,0.861191202310812,1.00498857774669,0.812908957907769,0.0482822444030437,0.0832397953211529,0.861191202310812,0.861191202310812,-0.345300406452443,0.8028,0.3944,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,10,10,0.772032832884417,1,0.939313315160085,0.772032832884417,1.00498857774669,0.939313315160085,-0.167280482275669,-0.282944256656073,0.772032832884417,0.772032832884417,-0.345300406452443,0.1927,0.3854,0,0
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,3.333,10,0.745616140067357,1,0.770660154523831,0.745616140067357,1.00498857774669,0.770660154523831,-0.0250440144564745,-0.0476617113645408,0.745616140067357,0.745616140067357,-0.345300406452443,0.5103,1.0206,0,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.01372,10,0.916804809707763,0.873898653301677,1,0.916804809707763,0.873898653301677,1.20224567251354,-0.126101346698323,-0.19446211591313,0.801194488544114,0.873898653301677,-0.0149141891074966,0.2574,0.5148,0,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.04115,10,0.858469371575169,0.873898653301677,0.829969431855968,0.858469371575169,0.873898653301677,0.829969431855968,0,0,0.750215227720277,0.858469371575169,-0.0149141891074966,0.7175,1.435,0,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.1235,10,1,0.873898653301677,0.784770349733074,1.10232598589835,0.873898653301677,0.784770349733074,0.0891283035686026,0.15519544442668,0.873898653301677,0.873898653301677,-0.0149141891074966,0.8535,0.293,0,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.3704,10,0.917229202168607,0.873898653301677,0.888221405292132,0.917229202168607,0.873898653301677,0.888221405292132,-0.0143227519904555,-0.0234533603297802,0.801565364544117,0.873898653301677,-0.0149141891074966,0.535,1.07,0,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,1.111,10,0.495867920061953,0.873898653301677,0.940084182035077,0.495867920061953,0.873898653301677,0.940084182035077,-0.444216261973125,-0.922834058169602,0.433338307557644,0.495867920061953,-0.0149141891074966,0.0126,0.0252,1,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,10,10,0.34547679477123,0.873898653301677,0.963273773160908,0.34547679477123,0.873898653301677,0.963273773160908,-0.617796978389678,-1.47935707647425,0.301911705697558,0.34547679477123,-0.0149141891074966,7e-04,0.0014,1,3
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,3.333,10,0.357961105137324,0.873898653301677,0.943952780102058,0.357961105137324,0.873898653301677,0.943952780102058,-0.585991674964734,-1.39891185505819,0.312821727713887,0.357961105137324,-0.0149141891074966,7e-04,0.0014,1,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.01372,10,1,0.957287881353588,0.951648121165328,1.1776020467969,0.957287881353588,0.951648121165328,0.0056397601882604,0.00852462074972458,0.957287881353588,0.957287881353588,-0.818441787867925,0.733,0.534,0,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.04115,10,0.93650523901728,0.957287881353588,1,0.93650523901728,0.957287881353588,1.35304627973806,-0.0634947609827194,-0.0946410296415634,0.896505116135388,0.93650523901728,-0.818441787867925,0.4521,0.9042,0,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.1235,10,1,0.957287881353588,0.923797738084467,1.11698505247157,0.957287881353588,0.923797738084467,0.0334901432691217,0.0513758321088735,0.957287881353588,0.957287881353588,-0.818441787867925,0.7794,0.4412,0,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.3704,10,0.79863441244776,0.957287881353588,0.856088034267996,0.79863441244776,0.957287881353588,0.856088034267996,-0.0574536218202363,-0.100223923437098,0.764523044668184,0.79863441244776,-0.818441787867925,0.4589,0.9178,0,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,1.111,10,0.590189575800201,0.957287881353588,0.83632196943482,0.590189575800201,0.957287881353588,0.83632196943482,-0.24613239363462,-0.502880022331425,0.564981328614747,0.590189575800201,-0.818441787867925,0.0782,0.1564,1,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,10,10,0.170247373976092,0.957287881353588,1,0.170247373976092,0.957287881353588,1.06283937606659,-0.829752626023908,-2.55429554969488,0.162975747939585,0.170247373976092,-0.818441787867925,0,0,1,3
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,3.333,10,0.261681395146225,0.957287881353588,1,0.261681395146225,0.957287881353588,1.07321769326495,-0.738318604853775,-1.93411673864976,0.250504428349181,0.261681395146225,-0.818441787867925,0,0,1,3
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.01372,10,1,1,1,1.1737850776783,1.10262977145553,1.110326543915,0,0,1,1,-1.17650639236144,0.7294,1.4588,0,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.04115,10,0.827457511508822,1,0.976753291997466,0.827457511508822,1.10262977145553,0.976753291997466,-0.149295780488645,-0.239308978836911,0.827457511508822,0.827457511508822,-1.17650639236144,0.3038,0.6076,0,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.1235,10,0.237677357471664,1,1,0.237677357471664,1.10262977145553,1.00850573045476,-0.762322642528336,-2.07292362458675,0.237677357471664,0.237677357471664,-1.17650639236144,0,0,1,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.3704,10,0.0400901515821241,1,0.900541340424999,0.0400901515821241,1.10262977145553,0.900541340424999,-0.860451188842875,-4.48947272880245,0.0400901515821241,0.0400901515821241,-1.17650639236144,0,0,1,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,1.111,10,0.0429000048629407,1,0.868970935865712,0.0429000048629407,1.10262977145553,0.868970935865712,-0.826070931002771,-4.3402582082099,0.0429000048629407,0.0429000048629407,-1.17650639236144,0,0,1,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,10,10,0.0290915055220162,1,1,0.0290915055220162,1.10262977145553,1.12750739895325,-0.970908494477984,-5.10325823012084,0.0290915055220162,0.0290915055220162,-1.17650639236144,0,0,1,5
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,3.333,10,0.0182117781035946,1,1,0.0182117781035946,1.10262977145553,1.13966308572621,-0.981788221896405,-5.77898440331914,0.0182117781035946,0.0182117781035946,-1.17650639236144,0,0,1,5
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.01372,10,1,1,1,1.21813448841734,1.04496171892196,1.04821916041487,0,0,1,1,-1.10847360560633,0.722,1.444,0,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.04115,10,0.867485297879511,1,1,0.867485297879511,1.04496171892196,1.24363261091307,-0.132514702120489,-0.205088787750998,0.867485297879511,0.867485297879511,-1.10847360560633,0.2484,0.4968,0,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.1235,10,1,1,1,1.00767114074603,1.04496171892196,1.03379871870377,0,0,1,1,-1.10847360560633,0.722,1.444,0,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.3704,10,0.698831114579728,1,1,0.698831114579728,1.04496171892196,1.05162240218916,-0.301168885420272,-0.516984251013702,0.698831114579728,0.698831114579728,-1.10847360560633,0.0154,0.0308,1,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,1.111,10,0.575059241412922,1,0.949243444472505,0.575059241412922,1.04496171892196,0.949243444472505,-0.374184203059583,-0.723067543377052,0.575059241412922,0.575059241412922,-1.10847360560633,0.0013,0.0026,1,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,10,10,0.575863687579326,1,1,0.575863687579326,1.04496171892196,1.05614575343265,-0.424136312420674,-0.796200742467699,0.575863687579326,0.575863687579326,-1.10847360560633,0,0,1,4
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,3.333,10,0.418653818394329,1,0.973847809026663,0.418653818394329,1.04496171892196,0.973847809026663,-0.555193990632334,-1.21793854494955,0.418653818394329,0.418653818394329,-1.10847360560633,0,0,1,4
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.01372,10,1,0.952415459384722,1,1.14162500679788,0.952415459384722,1.04151100999675,-0.0475845406152781,-0.0703370566009732,0.952415459384722,0.952415459384722,-2.00924048967411,0.464,0.928,0,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.04115,10,0.787424692385067,0.952415459384722,0.985488745542206,0.787424692385067,0.952415459384722,0.985488745542206,-0.198064053157139,-0.323697441700795,0.749955450128797,0.787424692385067,-2.00924048967411,0.1675,0.335,0,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.1235,10,0.671204759787997,0.952415459384722,0.96841874201319,0.671204759787997,0.952415459384722,0.96841874201319,-0.297213982225193,-0.528878053834234,0.639265789634697,0.671204759787997,-2.00924048967411,0.0965,0.193,1,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.3704,10,0.0757272210241457,0.952415459384722,0.837181310299161,0.0757272210241457,0.952415459384722,0.837181310299161,-0.761454089275015,-3.46665621248041,0.0721237759996401,0.0757272210241457,-2.00924048967411,0,0,1,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,1.111,10,0.0526610999606218,0.952415459384722,0.996164219464872,0.0526610999606218,0.952415459384722,0.996164219464872,-0.94350311950425,-4.24157403161761,0.0501552457107004,0.0526610999606218,-2.00924048967411,0,0,1,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,10,10,0.0272257826706139,0.952415459384722,0.818308521634146,0.0272257826706139,0.952415459384722,0.818308521634146,-0.791082738963533,-4.90959944743437,0.0259302563093413,0.0272257826706139,-2.00924048967411,0,0,1,5
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,3.333,10,0.0729044055206882,0.952415459384722,0.829929381257987,0.0729044055206882,0.952415459384722,0.829929381257987,-0.757024975737298,-3.50891068014327,0.0694352828751563,0.0729044055206882,-2.00924048967411,0,0,1,5
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.01372,10,0.786037532099075,1,1,0.786037532099075,1.60352008986882,1.4219741686744,-0.213962467900925,-0.3473298942604,0.786037532099075,0.786037532099075,NA,0.1832,0.3664,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.04115,10,0.941874220501048,1,1,0.941874220501048,1.60352008986882,1.44498378166418,-0.0581257794989523,-0.0863936821567156,0.941874220501048,0.941874220501048,NA,0.4837,0.9674,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.1235,10,0.983069590463678,1,1,0.983069590463678,1.60352008986882,1.73095194115753,-0.0169304095363215,-0.0246345478400921,0.983069590463678,0.983069590463678,NA,0.5354,1.0708,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.3704,10,1,1,1,1.0213296160223,1.60352008986882,2.03524062722584,0,0,1,1,NA,0.7229,1.4458,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,1.111,10,0.944744562248408,1,1,0.944744562248408,1.60352008986882,1.51655326780038,-0.0552554377515923,-0.0820037852283576,0.944744562248408,0.944744562248408,NA,0.4859,0.9718,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,10,10,1,1,1,1.38427856747931,1.60352008986882,1.61725946681579,0,0,1,1,NA,0.7229,1.4458,0,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,3.333,10,1,1,1,1.23201112204645,1.60352008986882,1.58561768455423,0,0,1,1,NA,0.7229,1.4458,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.01372,10,1,1,1,1.00280651537927,1.32134292063536,1.23482265751601,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.04115,10,0.846008690283846,1,0.805490037533889,0.846008690283846,1.32134292063536,0.805490037533889,0.040518652749957,0.0708057374318109,0.846008690283846,0.846008690283846,-0.613442206230847,0.7895,0.421,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.1235,10,1,1,1,1.05001499950451,1.32134292063536,1.13240557251994,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.3704,10,1,1,1,1.24683676523558,1.32134292063536,1.16373588259716,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,1.111,10,1,1,1,1.60147217384667,1.32134292063536,1.12548563522045,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,10,10,1,1,1,1.32170093729561,1.32134292063536,1.37537052546398,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,3.333,10,1,1,1,1.28091390806208,1.32134292063536,1.21345999225624,0,0,1,1,-0.613442206230847,0.7192,1.4384,0,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.01372,10,0.938826834745127,1,1,0.938826834745127,1.06484958674148,1.05351357533874,-0.0611731652548729,-0.0910690154885484,0.938826834745127,0.938826834745127,-0.580809650734908,0.4249,0.8498,0,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.04115,10,0.978001916408698,1,0.896490617545637,0.978001916408698,1.06484958674148,0.896490617545637,0.0815112988630609,0.125548807887106,0.978001916408698,0.978001916408698,-0.580809650734908,0.8218,0.3564,0,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.1235,10,1,1,1,1.04662662103279,1.06484958674148,1.13138565480305,0,0,1,1,-0.580809650734908,0.7181,1.4362,0,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.3704,10,0.574294221534591,1,0.954881488760002,0.574294221534591,1.06484958674148,0.954881488760002,-0.380587267225412,-0.73353164441174,0.574294221534591,0.574294221534591,-0.580809650734908,0.0263,0.0526,1,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,1.111,10,0.228490537381852,1,1,0.228490537381852,1.06484958674148,1.07211999584154,-0.771509462618148,-2.12979367557756,0.228490537381852,0.228490537381852,-0.580809650734908,0,0,1,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,10,10,0.223653085988844,1,0.849573758564829,0.223653085988844,1.06484958674148,0.849573758564829,-0.625920672575985,-1.92547654026588,0.223653085988844,0.223653085988844,-0.580809650734908,0,0,1,4
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,3.333,10,0.172032352928633,1,0.903091590642286,0.172032352928633,1.06484958674148,0.903091590642286,-0.731059237713653,-2.39219240373906,0.172032352928633,0.172032352928633,-0.580809650734908,0,0,1,4
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.01372,10,1,1,1,1.12041161831824,1.10898288218597,1.54680623563175,0,0,1,1,-0.658537770343868,0.719,1.438,0,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.04115,10,1,1,1,1.22942123434866,1.10898288218597,1.37893274186754,0,0,1,1,-0.658537770343868,0.719,1.438,0,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.1235,10,1,1,1,1.18511949415907,1.10898288218597,1.17332092055319,0,0,1,1,-0.658537770343868,0.719,1.438,0,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.3704,10,0.791219791882217,1,0.990966326334747,0.791219791882217,1.10898288218597,0.990966326334747,-0.19974653445253,-0.324757519862733,0.791219791882217,0.791219791882217,-0.658537770343868,0.2537,0.5074,0,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,1.111,10,1,1,1,1.05818508068307,1.10898288218597,1.20481013078823,0,0,1,1,-0.658537770343868,0.719,1.438,0,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,10,10,0.639075561637044,1,1,0.639075561637044,1.10898288218597,1.17968514868971,-0.360924438362956,-0.645941575367355,0.639075561637044,0.639075561637044,-0.658537770343868,0.0986,0.1972,1,1
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,3.333,10,0.627108644284266,1,0.897426281728574,0.627108644284266,1.10898288218597,0.897426281728574,-0.270317637444308,-0.517078028589712,0.627108644284266,0.627108644284266,-0.658537770343868,0.1871,0.3742,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.01372,10,1,0.806858342966346,0.490858617561552,1.00884898476596,0.806858342966346,0.490858617561552,0.315999725404794,0.717007863629917,0.806858342966346,0.806858342966346,-0.545386881361344,0.9662,0.0676000000000001,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.04115,10,0.91212080990396,0.806858342966346,0.994416081415177,0.91212080990396,0.806858342966346,0.994416081415177,-0.187557738448831,-0.301534220150794,0.73595228526423,0.806858342966346,-0.545386881361344,0.2193,0.4386,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.1235,10,1,0.806858342966346,0.873271601359341,1.45467788359897,0.806858342966346,0.873271601359341,-0.0664132583929954,-0.114115017468973,0.806858342966346,0.806858342966346,-0.545386881361344,0.4757,0.9514,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.3704,10,1,0.806858342966346,0.722632976592985,1.34857729833317,0.806858342966346,0.722632976592985,0.0842253663733602,0.1590523151461,0.806858342966346,0.806858342966346,-0.545386881361344,0.8135,0.373,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,1.111,10,1,0.806858342966346,0.6655721013952,1.68243312557101,0.806858342966346,0.6655721013952,0.141286241571145,0.277720445593142,0.806858342966346,0.806858342966346,-0.545386881361344,0.87,0.26,0,1
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,10,10,0.326260051412392,0.806858342966346,0.80410339050363,0.326260051412392,0.806858342966346,0.80410339050363,-0.477843339091238,-1.30135866418328,0.263245644458717,0.326260051412392,-0.545386881361344,0.0169,0.0338,1,1
